epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,6,7.000000216066837,5632.947062174479,9.005263447761536,2873.129638671875,
1,12,9.900000318884848,2400.6434733072915,10.27894765138626,2015.7857666015625,
2,18,10.600000371535618,1818.100158691406,10.4333333671093,1654.3272705078125,
3,24,10.766667251785597,1467.409220377604,10.31929850578308,1275.5595703125,
4,30,9.933333843946455,1117.2889607747395,10.357894748449326,1038.06689453125,
5,36,10.233333706855772,942.7790018717448,9.989473968744278,929.9799194335938,
6,42,10.166667277614277,841.662119547526,9.80350896716118,835.3153076171875,
7,48,9.366667146484057,750.9933776855469,9.747368842363358,751.4011840820312,
8,54,9.566667303442957,675.2254231770833,9.76666659116745,686.1094360351562,
9,60,9.666667009393374,615.3976135253906,9.747368842363358,634.7431030273438,
10,66,9.633333856860798,566.7977091471354,9.828070551156998,590.4871826171875,
11,72,9.500000501672428,523.9828440348307,9.81052666902542,551.2616577148438,
12,78,9.766667212049168,486.2579243977864,9.817544370889664,517.311767578125,
13,84,9.866667290528614,453.5272827148437,9.815789759159088,487.1421203613281,
14,90,9.966666996479033,424.8435719807943,9.845614433288574,460.1516418457031,
15,96,10.03333379824956,398.8366597493489,9.877192974090576,435.9028625488281,
16,102,10.03333379824956,375.69550069173175,9.91228073835373,413.9236450195313,
17,108,10.266666983564694,355.0223999023437,9.945613890886309,393.8597106933594,
18,114,10.066667199134828,335.8613789876302,9.892982989549637,375.5213317871094,
19,120,10.000000397364298,318.6202901204427,9.89122837781906,358.7059936523437,
20,126,9.966667120655377,302.7317657470703,9.880702197551727,343.11737060546875,
21,132,9.866667042175928,288.0502319335937,9.907017648220062,328.7441711425781,
22,138,9.766667212049166,274.6295115152995,9.93157923221588,315.3788146972656,
23,144,9.800000364581743,261.9591344197591,9.966666996479034,302.94659423828125,
24,150,10.000000521540642,250.3862864176432,10.010526329278946,291.1884765625,
25,156,9.600000455975533,239.3851750691732,10.019298642873764,280.3368530273437,
26,162,9.766667087872822,229.1878407796224,10.059649497270584,270.1519470214844,
27,168,9.966666996479034,219.72614796956375,10.0456140935421,260.4828186035156,
28,174,10.133333752552668,210.75965627034495,10.052631795406342,251.2942047119141,
29,180,10.166667277614277,202.27811686197916,10.010526329278946,242.72679138183597,
30,186,10.3000005086263,194.40985361735025,10.024561733007433,234.57247924804688,
31,192,10.000000397364298,186.88253021240232,9.95263159275055,226.9130859375,
32,198,9.733333935340244,179.91520945231122,9.970175474882126,219.7379608154297,
33,204,9.66666725774606,173.50897216796875,9.970175474882126,212.90481567382807,
34,210,9.933333843946455,167.39354960123697,9.973684698343275,206.47764587402344,
35,216,10.133333628376324,161.65436553955078,9.9719300866127,200.34500122070312,
36,222,10.466667140523592,156.20206960042316,9.889473766088486,194.51239013671875,
37,228,10.466667016347248,151.09409077962238,9.92456153035164,189.0166473388672,
38,234,10.466667140523594,146.20251210530597,9.938596934080124,183.80772399902344,
39,240,10.466667140523592,141.66986592610675,9.91228073835373,178.8260498046875,
