epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,4,16.200000792741776,554.3594512939453,15.8793106675148,256.2782897949219,
1,8,14.100000634789469,245.3539581298828,12.067241966724396,256.4256286621094,
2,12,12.800000607967377,227.98192596435547,13.794828951358795,188.65618896484372,
3,16,15.700000897049904,156.43070220947266,16.234484314918518,133.79771423339844,
4,20,16.900000721216202,119.58266830444336,16.301724314689636,117.50659942626952,
5,24,16.200000792741776,105.52867889404295,15.801724791526794,102.68301391601562,
6,28,15.150000527501106,90.2650146484375,15.001724660396576,88.41252136230469,
7,32,15.150000900030136,77.60430526733398,14.31034505367279,78.95208740234375,
8,36,14.30000066757202,69.26608657836914,13.606896996498108,72.0564956665039,
9,40,13.800000958144665,62.68600749969482,13.23448270559311,66.0396499633789,
10,44,13.550000824034214,56.845075607299805,13.013793528079988,60.97670364379883,
11,48,13.300000689923763,52.303404808044434,13.055172562599182,57.12358856201172,
12,52,13.450000993907452,48.77172088623047,12.90862113237381,53.96612548828125,
13,56,13.500000722706318,45.65381813049317,12.886208295822144,51.05817031860352,
14,60,13.450000621378422,42.77969264984131,12.906897068023682,48.5088119506836,
15,64,13.450000621378422,40.30516242980957,12.803448736667631,46.38302993774414,
16,68,13.750000670552254,38.23818874359131,12.82586306333542,44.4814682006836,
17,72,13.5500006377697,36.35463333129883,12.736207246780396,42.71748352050781,
18,76,13.450000621378422,34.59684753417969,12.668965756893158,41.12202072143555,
19,80,13.050000742077827,33.03597593307495,12.679311633110046,39.65669631958008,
20,84,13.100000657141209,31.60410022735596,12.698276340961456,38.31944274902344,
21,88,13.700000569224358,30.276222705841064,12.615518271923063,37.090293884277344,
22,92,13.750000670552254,29.043053150177,12.489655613899233,35.9541015625,
23,96,13.950000889599323,27.90409231185913,12.432759255170822,34.890663146972656,
24,100,14.050000347197056,26.842989921569824,12.413793802261353,33.874794006347656,
25,104,14.25000075250864,25.831020832061768,12.493103742599487,32.92780685424805,
26,108,14.20000046491623,24.91564416885376,12.49137967824936,32.033836364746094,
27,112,14.100000448524952,24.039639949798584,12.39827647805214,31.194913864135746,
28,116,14.000000432133676,23.21514177322388,12.391380220651628,30.41505622863769,
29,120,13.850000873208046,22.441766262054443,12.362069636583328,29.67031478881836,
30,124,13.950000889599323,21.70088768005371,12.391380220651628,28.964977264404297,
31,128,13.80000039935112,21.02741241455078,12.403448671102524,28.28301048278809,
32,132,14.000000432133676,20.367051601409912,12.36896589398384,27.637006759643555,
33,136,13.80000077188015,19.74700689315796,12.439655512571337,27.02228164672852,
34,140,13.700000755488873,19.16432857513428,12.479311227798462,26.444040298461918,
35,144,13.850000686943533,18.606683254241943,12.536206841468813,25.89720344543457,
36,148,13.600000739097595,18.079679489135746,12.556897103786469,25.35068130493164,
37,152,13.500000722706318,17.573433876037598,12.586207687854769,24.83684730529785,
38,156,13.450000807642937,17.09506320953369,12.606896460056303,24.351442337036133,
39,160,13.450000248849392,16.634316444396973,12.62931078672409,23.88291931152344,
40,164,13.35000041872263,16.192368268966675,12.679311633110046,23.43811416625977,
41,168,13.550000451505184,15.778545379638672,12.724138796329498,23.00264549255371,
42,172,13.500000908970833,15.373696565628052,12.731035053730013,22.58829498291016,
43,176,13.500000536441805,14.982054710388184,12.720690667629242,22.187198638916016,
44,180,13.65000046789646,14.612237930297852,12.727586925029756,21.79873275756836,
45,184,13.900000602006912,14.25549602508545,12.734483182430267,21.419923782348636,
46,188,13.80000114440918,13.90996789932251,12.767241895198822,21.05218315124512,
47,192,13.700000569224358,13.574597835540771,12.822414934635162,20.707979202270508,
48,196,14.000000432133676,13.251726388931274,12.875862419605255,20.37548065185547,
49,200,14.100000448524952,12.945720672607422,12.849999964237211,20.047168731689453,
50,204,14.0500009059906,12.650799989700316,12.905173003673552,19.728086471557617,
51,208,14.4000006839633,12.3636314868927,12.937931716442108,19.43160820007324,
52,212,14.550000801682472,12.091887712478638,12.924139201641085,19.13965606689453,
53,216,14.70000073313713,11.82421088218689,12.965518236160278,18.84944725036621,
54,220,14.800000563263891,11.571783542633057,12.989655137062073,18.57301139831543,
55,224,14.95000086724758,11.3234384059906,13.017241656780245,18.311044692993164,
56,228,15.200001001358032,11.087744235992432,13.018965721130373,18.052814483642575,
57,232,15.10000042617321,10.855386734008787,13.041380047798157,17.800521850585938,
58,236,15.250000730156898,10.635501861572266,13.09310346841812,17.56100082397461,
59,240,15.35000056028366,10.421287298202516,13.146552443504332,17.31902503967285,
60,244,15.250000357627869,10.213987588882446,13.143104314804075,17.08966636657715,
61,248,15.50000049173832,10.013097763061523,13.143104314804075,16.8695125579834,
62,252,15.450000576674938,9.82161784172058,13.129310309886932,16.653417587280273,
63,256,15.400001034140589,9.631940364837646,13.143104314804075,16.448802947998047,
64,260,15.300000831484796,9.453472137451172,13.227586448192596,16.24793815612793,
65,264,15.35000056028366,9.279927253723145,13.208621740341188,16.05641746520996,
66,268,15.35000056028366,9.10851001739502,13.250000774860382,15.86828327178955,
67,272,15.50000086426735,8.944851398468018,13.29827606678009,15.6824369430542,
68,276,15.550000593066216,8.785744190216064,13.358621299266815,15.50247287750244,
69,280,15.600000321865082,8.63098430633545,13.382759690284727,15.3282470703125,
70,284,15.75000062584877,8.482159852981567,13.40000033378601,15.163386344909668,
71,288,15.600000321865082,8.333946943283081,13.487932085990906,14.998507499694824,
72,292,15.600000694394112,8.19028913974762,13.52069079875946,14.835241317749023,
73,296,15.75000025331974,8.053683876991272,13.560345768928528,14.673203468322754,
74,300,15.650001168251038,7.91962993144989,13.574138283729551,14.521933555603027,
75,304,15.600000694394112,7.78739070892334,13.618966937065125,14.37912654876709,
76,308,15.550000965595244,7.661111354827881,13.670690357685087,14.237695693969728,
77,312,15.450001135468485,7.535434126853943,13.693104684352877,14.087982177734377,
78,316,15.35000093281269,7.412106275558472,13.739655911922457,13.943649291992188,
79,320,15.700000524520874,7.295848488807678,13.789655268192291,13.807503700256348,
80,324,16.100000590085983,7.180054068565369,13.80000114440918,13.674993515014648,
81,328,16.00000113248825,7.068250417709351,13.834483921527864,13.545536994934082,
82,332,15.7500009983778,6.956718444824219,13.867242634296415,13.418392181396484,
83,336,16.050001233816147,6.8497865200042725,13.934484124183657,13.289831161499023,
84,340,16.100000962615013,6.745796084403992,13.927586376667024,13.169574737548828,
85,344,16.050000861287117,6.642718315124512,13.941380381584167,13.058266639709473,
