batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
12.0,0,,,0.0702874660491943,0.0,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.399371862411499,0.0177147909998893,4.596630096435547,99.14962768554688,0.0,,
,1,0.0,3.0973472595214844,,,,,0.051427636295557,0.0261158756911754,0.0055402065627276,0.999999701976776,0.0512562543153762,0.0504114143550396,0.0516412332653999,0.0510180629789829,0.0521438531577587,0.050783522427082,0.0512992106378078,0.0514317862689495,0.0506774075329303,0.0511241741478443,0.0509667806327343,0.0517643094062805,0.0517886728048324,0.0054687839001417,1.0001649856567385,0.0512777715921402,0.0260170847177505,0.005875052884221,1.0009651184082031,0.0512904822826385,0.051329955458641,0.0518154464662075,0.051369484513998,0.0511404722929,0.0512270256876945,0.0515431612730026,0.0517556183040142,0.0521413162350654,0.051278218626976,0.0518331639468669,0.0515012554824352,0.0515688173472881,0.0055263950489461,1.000044345855713,1.0031986236572266,0.0510093383491039,,12,,,,,0.0,3.105559825897217,22.321712493896484
12.0,1,,,0.1040120124816894,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2.1404354572296143,0.0,2.8418240547180176,17.147014617919922,0.0,,
,2,1.13374662399292,2.4460134506225586,,,,,0.0520248785614967,0.0271865855902433,0.0082548316568136,0.9998181462287904,0.0515770465135574,0.0509121119976043,0.0520648434758186,0.0513678267598152,0.0525455139577388,0.0512443110346794,0.0515439994633197,0.051996860653162,0.051243357360363,0.0516009032726287,0.0513992793858051,0.0522924773395061,0.0520436689257621,0.0081786811351776,1.000029444694519,0.0517384484410285,0.0269732102751731,0.0105762127786874,1.004633903503418,0.0515635982155799,0.0518920496106147,0.0523863583803176,0.0516619756817817,0.0514936707913875,0.0516489073634147,0.0518719926476478,0.0523881129920482,0.05277656391263,0.0516074337065219,0.0523012802004814,0.0519474744796752,0.0518473386764526,0.0083253746852278,0.9998207092285156,1.0030092000961304,0.0518127530813217,,24,,,,,1.1424016952514648,2.461460590362549,11.721920013427734
12.0,2,,,0.0735867023468017,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1.6368379592895508,1.789193868637085,2.411374568939209,11.14927577972412,1.1424016952514648,,
,3,1.1160318851470947,2.3503668308258057,,,,,0.0524277873337268,0.0277861393988132,0.0089441528543829,0.999754011631012,0.0517589524388313,0.0514358058571815,0.0524416640400886,0.0515814386308193,0.0528303310275077,0.0515710078179836,0.051612164825201,0.0524101704359054,0.0516252517700195,0.0518712624907493,0.0517178997397422,0.0526558198034763,0.0521984547376632,0.009017095901072,0.9999291896820068,0.0520823970437049,0.0274680815637111,0.0149853900074958,1.010513424873352,0.0516527146100997,0.0522729158401489,0.0528152622282505,0.0517666302621364,0.0517692640423774,0.051939845085144,0.0520200058817863,0.0528965145349502,0.0533180683851242,0.0516813918948173,0.0526252761483192,0.0522773824632167,0.0519753322005271,0.0091956304386258,0.9997029304504396,1.0029265880584717,0.0528425760567188,,36,,,,,1.1689691543579102,2.3617868423461914,10.609892845153809
12.0,3,,,0.0682957172393798,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0.3919820785522461,1.0451726913452148,2.3430540561676025,10.412989616394045,1.1689691543579102,,
,4,2.037200927734375,2.319760322570801,,,,,0.0525922887027263,0.0280189737677574,0.0092337690293788,0.9997482895851136,0.0517930835485458,0.0517123937606811,0.0527279339730739,0.0516813844442367,0.0529614090919494,0.0517009161412715,0.0516162700951099,0.0526072680950164,0.0518521927297115,0.0519568771123886,0.0519296750426292,0.0528672859072685,0.0522702150046825,0.0092694843187928,0.9998487830162048,0.0522399879992008,0.0276564210653305,0.0179653950035572,1.0150642395019531,0.0516898892819881,0.052423607558012,0.0530123561620712,0.0518192164599895,0.0520061515271663,0.0521796196699142,0.0520711317658424,0.0531195439398288,0.0535589791834354,0.0517044700682163,0.0527814328670501,0.0524410642683506,0.0520404279232025,0.0095249023288488,0.9996564984321594,1.0028998851776123,0.0537013709545135,,48,,,,,2.072263479232788,2.3308608531951904,10.286792755126951
12.0,4,,,0.0703523159027099,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,1.82404375076294,1.5589016675949097,2.321824550628662,10.194257736206056,2.072263479232788,,
,5,1.66519033908844,2.310060977935791,,,,,0.0526443310081958,0.0280989035964012,0.0093829696998,0.9997206330299376,0.0518091805279254,0.0518077425658702,0.0528663508594036,0.0517216213047504,0.053038116544485,0.0517580732703208,0.0516346506774425,0.0527330487966537,0.0519849695265293,0.0520011410117149,0.0521162450313568,0.05305190756917,0.0523300357162952,0.0093612018972635,0.9998024702072144,0.0523120947182178,0.0277445148676633,0.0200424455106258,1.0181946754455566,0.0516823939979076,0.0524530485272407,0.0530659705400466,0.0518188327550888,0.0520909205079078,0.0522716045379638,0.0520748496055603,0.0531927309930324,0.053641453385353,0.0516742840409278,0.052835214883089,0.0524984337389469,0.0520286969840526,0.0097396858036518,0.9996031522750854,1.0029023885726929,0.0543514788150787,,60,,,,,1.5940488576889038,2.3231000900268555,10.207268714904783
12.0,5,,,0.0618832111358642,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.3663699626922607,1.1514613628387451,2.312612533569336,10.100778579711914,1.5940488576889038,,
,6,1.222320556640625,2.3021514415740967,,,,,0.0526600331068038,0.0281305741518735,0.0094099920243024,0.99969482421875,0.0518272221088409,0.0518583841621875,0.0529370158910751,0.0517400242388248,0.0531147234141826,0.0518005937337875,0.0516578070819377,0.0528786107897758,0.052084632217884,0.052063412964344,0.052321795374155,0.0532702766358852,0.0523965544998645,0.0093708494678139,0.9997798800468444,0.0523388944566249,0.0277828928083181,0.0213424526154994,1.020363688468933,0.0516752041876316,0.0524636134505271,0.0530818589031696,0.0518287420272827,0.0521357469260692,0.052321657538414,0.0520651042461395,0.0532204359769821,0.0536705031991004,0.051648024469614,0.0528612732887268,0.0525225400924682,0.0520261153578758,0.0098298247903585,0.9995673894882202,1.002920389175415,0.0548603944480419,,72,,,,,0.8501594066619873,2.3162198066711426,10.137280464172363
12.0,6,,,0.0681197643280029,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.3875267505645752,1.16917622089386,2.307634353637696,10.050620079040527,0.8501594066619873,,
,7,2.19663405418396,2.298933506011963,,,,,0.0526645146310329,0.0281419642269611,0.0094109503552317,0.9996384382247924,0.0518722832202911,0.0519770234823226,0.0530397891998291,0.0517729185521602,0.0532428696751594,0.0519007444381713,0.051725298166275,0.0530683472752571,0.0522251427173614,0.0521638393402099,0.0525103956460952,0.0535085797309875,0.0524974055588245,0.0093965865671634,0.9997863173484802,0.0523489974439144,0.0278029385954141,0.0222542285919189,1.0219422578811646,0.0516754165291786,0.0524748191237449,0.0530847646296024,0.0518309958279132,0.0521868430078029,0.0523881316184997,0.0520862862467765,0.0532445907592773,0.0536864101886749,0.0516591630876064,0.0528764426708221,0.0525079891085624,0.0520369708538055,0.009826541878283,0.9995536208152772,1.0029609203338623,0.0552891157567501,,84,,,,,1.8331562280654907,2.31059193611145,10.080389976501465
12.0,7,,,0.0976450443267822,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0.548612117767334,1.9840567111969,2.301626920700073,9.990422248840332,1.8331562280654907,,
,8,1.966341853141785,2.2929704189300537,,,,,0.0526614338159561,0.0281498692929744,0.0093818297609686,0.9997090101242064,0.0519741252064704,0.0521657727658748,0.0532573387026786,0.0518147386610507,0.0534555576741695,0.0520863756537437,0.0518677197396755,0.0532571002840995,0.0523989163339138,0.0523513481020927,0.0526942424476146,0.0538099557161331,0.0526775307953357,0.0093974890187382,0.9999073147773744,0.0523539707064628,0.0278198216110467,0.0230365302413702,1.023317813873291,0.051661267876625,0.0525322966277599,0.0531250014901161,0.0518207736313343,0.0523805506527423,0.0525715872645378,0.0520901903510093,0.053288098424673,0.0537146814167499,0.0516878627240657,0.0529088750481605,0.052515972405672,0.0520114228129386,0.0098481513559818,0.9996190667152404,1.0030303001403809,0.055700097233057,,96,,,,,2.072263479232788,2.305849313735962,10.032695770263672
12.0,8,,,0.092691421508789,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,1.8609037399291992,2.037200927734375,2.295116901397705,9.925597190856934,2.072263479232788,,
