epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0,e_alpha
0,4,5.850000213831663,352.8091926574707,6.568966060876846,228.51934814453125,,
1,8,6.800000183284283,211.69315338134768,8.400000631809235,185.1829528808593,,
2,12,8.650000393390656,159.34479141235352,9.177586436271667,131.15354919433594,,
3,16,9.000000543892384,115.85981369018556,9.750000387430193,107.90040588378906,,
4,20,8.800000324845314,96.9188117980957,9.882759302854538,94.10841369628906,,
5,24,9.45000033825636,82.66948318481445,9.9724143743515,80.2708511352539,,
6,28,10.050000250339508,69.5778751373291,10.02931073307991,69.42446899414062,,
7,32,9.550000354647636,60.25469779968262,10.189655423164368,62.22543716430664,,
8,36,9.700000286102297,53.65769767761231,10.413793474435806,56.8021354675293,,
9,40,10.400000400841236,48.44594097137451,10.746552050113678,52.27313232421875,,
10,44,10.600000619888306,44.028666496276855,11.015518009662628,48.50186920166016,,
11,48,11.25000063329935,40.43239688873291,10.99655255675316,45.34151840209961,,
12,52,11.0000004991889,37.42186641693115,10.989655554294586,42.71247863769531,,
13,56,10.500000417232512,34.83967685699463,10.99655255675316,40.42413711547852,,
14,60,10.900000669062138,32.591525077819824,11.017242074012756,38.39336395263672,,
15,64,11.100000515580176,30.59160280227661,11.193104088306429,36.60447692871094,,
16,68,11.050000600516796,28.836637020111084,11.244828253984451,34.99418258666992,,
17,72,11.100000515580176,27.272783279418945,11.32931113243103,33.565528869628906,,
18,76,11.250000447034836,25.8333683013916,11.436207592487335,32.24352264404297,,
19,80,11.0000004991889,24.55222463607788,11.47931069135666,31.05903434753418,,
20,84,10.950000397861004,23.36828136444092,11.482759565114977,29.954666137695312,,
21,88,11.0000004991889,22.280871868133545,11.532758921384811,28.936248779296875,,
22,92,11.0000004991889,21.3047947883606,11.634483188390732,27.968135833740234,,
23,96,10.95000058412552,20.39390659332276,11.70000061392784,27.080638885498047,,
24,100,11.15000043064356,19.52670955657959,11.805173009634018,26.257469177246094,,
25,104,11.450000666081904,18.74464511871338,11.824138462543488,25.478076934814453,,
26,108,11.5000007674098,18.013782024383545,11.851724982261658,24.748374938964844,,
27,112,11.350000277161598,17.328304290771484,11.843103915452955,24.06054878234864,,
28,116,11.500000394880772,16.69121742248535,11.927586793899536,23.40974235534668,,
29,120,11.65000032633543,16.085788011550903,11.984483152627943,22.80289649963379,,
30,124,11.750000342726707,15.522190809249878,11.97069063782692,22.226333618164062,,
31,128,11.800000630319118,14.990963697433472,11.94310411810875,21.67975616455078,,
32,132,11.65000069886446,14.485998392105104,11.92413866519928,21.16494941711425,,
33,136,11.700000800192356,14.009008169174194,11.950000375509262,20.67296028137207,,
34,140,11.850000731647016,13.562381267547607,11.953449249267578,20.207538604736328,,
35,144,11.950000561773775,13.143264293670654,12.010345607995989,19.75596618652344,,
36,148,12.000000663101671,12.730443954467772,11.944828182458878,19.32948875427246,,
37,152,11.800000444054604,12.347266435623167,11.920690536499023,18.930295944213867,,
38,156,11.750000528991222,11.977833271026611,11.991380155086516,18.537107467651367,,
39,160,11.90000046044588,11.626755475997925,12.00862154364586,18.163131713867188,,
40,164,11.800000630319118,11.293376207351685,11.984483152627943,17.804035186767578,,
41,168,12.000000290572643,10.97271180152893,12.024138867855072,17.459985733032227,,
42,172,11.800000630319118,10.671871185302734,12.013793736696243,17.134645462036133,,
43,176,12.000000476837158,10.377600193023682,12.018965929746628,16.819393157958984,,
44,180,11.900000646710396,10.101664304733276,12.029311060905457,16.52715301513672,,
45,184,11.900000646710396,9.839455604553224,12.020689994096756,16.234390258789062,,
46,188,12.150000594556332,9.584385871887209,12.046552449464798,15.95266056060791,,
47,192,12.200000509619713,9.345550537109377,12.058621644973757,15.688959121704102,,
48,196,12.150000780820848,9.10853385925293,12.13620752096176,15.434784889221191,,
49,200,12.200000509619713,8.881968021392822,12.158621102571487,15.188576698303224,,
50,204,12.300000712275503,8.671423435211182,12.158621102571487,14.944562911987305,,
51,208,12.55000066012144,8.45781397819519,12.243103981018066,14.71315860748291,,
52,212,12.650000676512718,8.258100986480713,12.303449213504791,14.486017227172852,,
53,216,12.800000607967377,8.068595886230469,12.320690602064133,14.26686954498291,,
54,220,13.100000470876694,7.880576848983765,12.344828248023989,14.066243171691896,,
55,224,13.000000640749931,7.702529311180115,12.36896589398384,13.870370864868164,,
56,228,13.000000454485416,7.531240701675415,12.460345774888992,13.675275802612305,,
57,232,12.95000035315752,7.363710284233093,12.556897103786469,13.485822677612305,,
58,236,13.000000454485416,7.203347325325012,12.55517303943634,13.30523681640625,,
59,240,12.75000050663948,7.050394058227539,12.591379880905151,13.13022804260254,,
60,244,12.800000607967377,6.89998996257782,12.624138593673706,12.960500717163086,,
61,248,13.050000555813313,6.758768320083618,12.625862658023834,12.797950744628906,,
62,252,13.150000758469105,6.618889689445496,12.677587568759918,12.641560554504396,,
63,256,13.500000722706318,6.4865418672561646,12.720690667629242,12.488897323608398,,
64,260,13.60000055283308,6.356477499008179,12.762069702148438,12.337384223937988,,
