epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0,e_alpha
0,6,4.000000158945719,6436.3763427734375,7.059649378061295,3360.794677734375,,
1,12,9.133333712816238,3051.930908203125,9.038596600294111,2806.76611328125,,
2,18,9.466667100787165,2475.4156901041665,8.201754838228226,1990.643798828125,,
3,24,8.866667002439499,1717.394287109375,7.492982596158981,1488.3760986328125,,
4,30,7.733333669602871,1371.8634236653645,7.780701667070389,1308.5296630859375,,
5,36,8.300000242888927,1202.9754231770833,8.617544174194336,1144.677490234375,,
6,42,9.333333869775135,1037.894551595052,9.219298511743546,1000.9591064453124,,
7,48,10.100000351667402,913.7777404785154,9.426315873861313,908.9172973632812,,
8,54,10.333333661158878,831.199228922526,9.63333323597908,839.94091796875,,
9,60,10.466667264699936,761.0345560709634,9.885965287685394,776.9893798828125,,
10,66,10.266667107741036,699.9383544921875,9.929824620485306,725.49658203125,,
11,72,10.000000397364298,650.2965291341146,9.880702197551727,682.2767333984375,,
12,78,10.066667074958485,606.8975524902343,9.977193176746368,642.8858032226562,,
13,84,10.400000462929407,568.0208638509114,10.14210507273674,607.7734985351562,,
14,90,10.266667107741036,533.7273966471354,10.217543691396711,576.1807861328125,,
15,96,10.533333818117775,503.0360870361327,10.212280601263046,547.7806396484375,,
16,102,10.466667140523592,475.1315612792968,10.28771921992302,522.3350830078125,,
17,108,10.500000417232512,450.22525024414057,10.336842387914658,499.0001220703125,,
18,114,10.633333896597224,427.5362548828125,10.405263304710388,477.5944519042969,,
19,120,10.90000048279762,406.8667856852213,10.468421131372452,457.9734497070313,,
20,126,10.933333635330198,387.8167826334635,10.494737327098846,439.93695068359375,,
21,132,10.933333759506542,370.34658304850257,10.507017374038696,423.1910095214844,,
22,138,10.866667330265043,354.1167856852213,10.531578958034515,407.6559753417969,,
23,144,10.766667127609251,339.0101521809896,10.617543756961824,393.0100708007813,,
24,150,10.833333929379782,325.08976745605463,10.57017594575882,379.3219299316406,,
25,156,10.700000450015066,312.1051534016927,10.601754486560822,366.5509643554688,,
26,162,10.733333850900332,299.8545277913411,10.689473897218704,354.5131225585937,,
27,168,10.733333975076674,288.4341278076172,10.778947174549105,343.0823974609375,,
28,174,10.866667081912356,277.6888275146484,10.785964876413344,332.4024658203125,,
29,180,10.70000057419141,267.571538289388,10.817544162273409,322.38140869140625,,
30,186,10.8666672060887,258.1028671264648,10.9175443649292,312.7555236816406,,
31,192,10.866667081912356,249.11785888671875,10.99824607372284,303.8031311035156,,
32,198,10.933333759506542,240.79232025146484,11.105263233184814,295.2119140625,,
33,204,10.900000606973965,232.88637034098304,11.092982441186903,287.0116577148437,,
34,210,10.766667251785597,225.28272501627603,11.152631789445875,279.25006103515625,,
35,216,10.96666728456815,218.14076741536456,11.108772456645966,271.8335876464844,,
36,222,10.933333883682886,211.2999420166016,11.091228574514387,264.68316650390625,,
37,228,11.13333391646544,204.80478159586585,11.085964739322662,257.8243408203125,,
38,234,11.26666727165381,198.5938034057617,11.112280935049055,251.2691650390625,,
39,240,11.200000594059626,192.6745096842448,11.1350879073143,244.9541015625,,
40,246,11.033333589633305,187.01136016845703,11.154386401176453,238.9445037841797,,
41,252,11.133333668112751,181.6319732666016,11.207018047571182,233.17803955078125,,
42,258,11.200000594059626,176.50218200683594,11.15964949131012,227.6645355224609,,
43,264,11.03333383798599,171.54365030924475,11.115789413452148,222.35287475585935,,
