epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0,e_alpha
0,4,8.250000514090061,896.0636901855469,8.244828134775162,401.1450805664063,,
1,8,8.300000242888927,328.71324920654297,9.92758646607399,291.7755126953125,,
2,12,9.700000658631325,273.7907371520996,9.291379898786545,244.2950134277344,,
3,16,8.300000429153442,212.65884399414065,8.41379389166832,181.6828155517578,,
4,20,8.300000429153442,157.90087890625,8.531034737825394,142.78900146484375,,
5,24,8.65000020712614,126.96985054016112,9.00862142443657,119.32733917236328,,
6,28,8.65000020712614,107.114839553833,9.163793921470642,104.7839584350586,,
7,32,8.800000511109829,94.66031265258788,9.084483236074448,95.8258285522461,,
8,36,9.050000458955765,86.23147583007812,9.075862169265749,88.35542297363281,,
9,40,9.400000236928465,78.55358123779297,9.279310703277588,81.29096984863281,,
10,44,9.650000371038914,71.47209167480469,9.712069481611252,74.94292449951172,,
11,48,10.050000622868538,65.37505626678467,10.329310595989227,70.11245727539062,,
12,52,10.600000619888306,60.94998741149902,10.739655792713164,66.65699768066406,,
13,56,11.050000600516796,57.536078453063965,11.0137939453125,63.7457389831543,,
14,60,11.05000041425228,54.48997974395752,11.148276180028915,60.92116165161133,,
15,64,10.900000482797624,51.525084495544434,11.229310929775238,58.342899322509766,,
16,68,10.750000551342964,48.88840579986572,11.205173283815384,56.088008880615234,,
17,72,10.750000551342964,46.6208553314209,11.158621311187744,54.084747314453125,,
18,76,10.650000534951689,44.55680274963379,11.229310929775238,52.25038528442383,,
19,80,10.750000551342964,42.669684410095215,11.31034567952156,50.55929183959961,,
20,84,11.150000244379044,40.91988563537598,11.370690166950226,48.98225402832031,,
21,88,11.550000496208668,39.274123191833496,11.41379401087761,47.51854705810547,,
22,92,11.500000394880772,37.76960563659668,11.455173045396805,46.15510559082031,,
23,96,11.500000581145288,36.3673906326294,11.481034755706789,44.89391708374024,,
24,100,11.450000666081904,35.047003746032715,11.455173045396805,43.70616912841797,,
25,104,11.800000444054604,33.83043956756592,11.474138498306274,42.57626724243164,,
26,108,11.750000528991222,32.68707466125488,11.486207693815231,41.5028190612793,,
27,112,11.950000375509262,31.602914333343502,11.537931859493256,40.4886360168457,,
28,116,11.950000561773775,30.575543880462646,11.54310405254364,39.53819274902344,,
29,120,11.90000046044588,29.612194061279297,11.496552079916,38.63017654418945,,
30,124,11.850000731647016,28.695380687713623,11.518966406583786,37.767208099365234,,
31,128,11.90000046044588,27.823489665985107,11.568965762853622,36.94552993774414,,
32,132,12.150000594556332,26.99312114715576,11.61724179983139,36.16316604614258,,
33,136,12.150000408291817,26.209840774536133,11.600000411272047,35.41778564453125,,
34,140,11.950000375509262,25.465489864349365,11.58965602517128,34.699947357177734,,
35,144,11.850000731647016,24.762269496917725,11.575862765312197,34.02239227294922,,
36,148,11.800000257790089,24.093770027160645,11.615517735481262,33.37236022949219,,
37,152,11.800000444054604,23.45281791687012,11.643104255199432,32.7457160949707,,
38,156,11.900000274181366,22.845897674560547,11.675862967967989,32.14314270019531,,
39,160,12.100000865757464,22.25892639160156,11.717242002487184,31.5747184753418,,
40,164,12.250000610947607,21.701828002929688,11.750000715255736,31.0359001159668,,
41,168,12.350000441074371,21.166467666625977,11.760345101356506,30.509870529174805,,
42,172,12.650000490248203,20.65298366546631,11.805173009634018,30.004180908203125,,
43,176,12.700000777840614,20.16231060028076,11.881034821271896,29.517724990844727,,
44,180,12.800000607967377,19.69556474685669,11.910345405340196,29.047496795654297,,
45,184,12.650000676512718,19.23338270187378,11.910345405340196,28.59862899780273,,
46,188,12.550000473856926,18.79500961303711,11.920690536499023,28.156965255737305,,
47,192,12.650000862777231,18.371459007263184,11.936207860708237,27.73399353027344,,
48,196,12.600000575184822,17.966421127319336,11.927586793899536,27.32491683959961,,
49,200,12.800000607967377,17.575037002563477,11.96206957101822,26.928936004638672,,
50,204,13.000000454485416,17.194066047668457,11.968965828418732,26.554584503173828,,
51,208,13.250000402331352,16.830976009368896,11.975862830877304,26.186220169067383,,
52,212,13.300000689923763,16.477595806121826,11.967241764068604,25.82807922363281,,
53,216,13.350000604987144,16.13953447341919,11.972414702177048,25.485803604125977,,
54,220,13.450000621378422,15.813282489776611,11.965517699718475,25.15043258666992,,
55,224,13.500000908970833,15.493224143981934,11.981035023927689,24.82272148132324,,
56,228,13.500000722706318,15.190334796905518,11.97069063782692,24.508878707885746,,
57,232,13.500000908970833,14.889519453048706,11.934483051300049,24.206558227539062,,
58,236,13.700000569224358,14.602173805236816,11.99827641248703,23.9116153717041,,
59,240,13.750000670552254,14.321021795272827,12.031035125255585,23.61970329284668,,
60,244,13.75000048428774,14.046465396881104,12.001724541187286,23.332338333129883,,
61,248,13.80000077188015,13.781515836715698,12.020689994096756,23.05745315551757,,
62,252,13.600000739097595,13.523099899291992,12.041380256414412,22.79021453857422,,
63,256,13.65000046789646,13.273202896118164,12.029311060905457,22.53151130676269,,
64,260,13.450000807642937,13.03069543838501,12.031035125255585,22.276939392089844,,
65,264,13.600000366568564,12.798532724380491,12.077587097883224,22.027841567993164,,
66,268,13.5500006377697,12.570868492126465,12.067241966724396,21.789438247680664,,
67,272,13.65000046789646,12.349448919296265,12.05344870686531,21.55259323120117,,
68,276,13.700000196695328,12.135192155838013,12.00862154364586,21.3239688873291,,
69,280,13.500000722706318,11.929433345794678,12.067241966724396,21.10386085510254,,
70,284,13.650000840425491,11.72600793838501,12.067241966724396,20.88995933532715,,
