epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,5,17.880000770092014,2038.256201171875,16.643479466438293,1170.177734375,
1,10,16.280000507831573,1120.0852294921876,14.980870485305786,987.08056640625,
2,15,14.840000569820406,842.4549560546875,15.11652171611786,673.8089599609375,
3,20,14.7200009226799,602.5616455078125,13.772174715995789,552.1416015625,
4,25,12.880000472068788,504.50764160156257,12.024348229169846,471.9789733886719,
5,30,12.160000652074816,424.9967590332032,11.11130490899086,403.4953002929688,
6,35,11.44000053405762,366.9851928710938,10.79130470752716,361.7203369140625,
7,40,11.280000507831572,327.1685363769532,10.979130864143372,325.2408752441406,
8,45,11.32000043988228,291.4583190917969,11.154782772064207,295.9467468261719,
9,50,11.68000027537346,265.0342193603515,11.20869591832161,275.5595703125,
10,55,12.16000035405159,244.75948181152344,11.203478276729584,257.1972045898437,
11,60,11.68000042438507,226.11614990234372,11.226087063550947,240.8501434326172,
12,65,11.640000641345976,210.36905517578128,11.189565807580948,227.4723052978516,
13,70,11.68000042438507,196.97754211425783,11.210434883832932,215.6601104736328,
14,75,11.560000479221344,185.17516174316407,11.326956748962402,205.24462890625,
15,80,11.80000066757202,174.83970031738284,11.24521791934967,195.87765502929688,
16,85,11.640000790357591,165.47142028808594,11.118261516094208,187.3150329589844,
17,90,11.520000696182253,156.92107238769532,11.046957224607468,179.66549682617188,
18,95,11.4000004529953,149.21991271972658,11.026087403297424,172.65283203125,
19,100,11.480000466108322,145.52178039550782,11.024348437786102,182.673095703125,1.1346304416656494
20,105,11.400000751018526,148.33007202148437,11.027826368808746,176.51947021484375,1.1509076356887815
21,110,11.12000048160553,142.77712707519532,11.038260906934738,171.38548278808594,1.121587157249451
22,115,11.200000643730164,137.02580871582035,10.99478304386139,165.59454345703125,1.1856319904327393
23,120,11.320000439882278,131.41082305908205,11.026087403297424,160.6710968017578,1.2089189291000366
24,125,11.320000439882278,126.87459106445314,11.097391694784164,156.70916748046875,1.168282389640808
25,130,11.360000669956207,122.75107574462892,11.086957156658173,153.39199829101562,1.095645785331726
26,135,11.680000424385073,117.87339935302737,11.085217446088793,147.32907104492188,1.2888060808181765
27,140,11.880000531673431,114.81606903076172,11.109565943479538,145.3751220703125,1.1367799043655396
28,145,11.760000437498093,110.67999267578126,11.0747829079628,141.13272094726562,1.2027196884155271
29,150,11.520000696182253,106.88167572021484,11.026087403297424,137.16830444335938,1.2682050466537476
30,155,11.360000669956207,104.37564086914062,10.993044078350067,134.23294067382812,1.2549155950546265
31,160,11.24000057578087,101.83618469238282,11.010435223579409,132.87301635742188,1.116845726966858
32,165,11.44000068306923,98.9167495727539,11.01391315460205,129.36007690429688,1.188069462776184
33,170,11.4000004529953,96.03567962646484,10.953044146299362,126.8817138671875,1.1763465404510498
34,175,11.32000043988228,93.11944885253908,10.918261110782623,124.12017822265624,1.2019190788269043
35,180,11.480000466108322,90.73537902832032,10.918261110782623,121.96127319335938,1.188497543334961
36,185,11.52000054717064,88.60318603515626,10.859131067991257,119.95829010009766,1.1685888767242432
37,190,11.280000507831575,86.71831207275392,10.88000014424324,116.58145141601562,1.2762062549591064
38,195,11.120000332593918,84.34386291503907,10.867826640605928,115.75796508789062,1.16321861743927
39,200,11.32000043988228,82.73917846679687,10.88000014424324,113.39302825927734,1.1980189085006714
40,205,11.440000385046009,81.0045913696289,10.812174528837204,110.2927017211914,1.3070430755615234
41,210,11.52000054717064,79.20274810791015,10.86087003350258,110.78683471679688,1.1009806394577026
42,215,11.400000602006914,77.96490631103516,10.904347896575928,108.0418701171875,1.186754822731018
43,220,11.480000615119936,76.34128341674804,10.900869965553284,107.17674255371094,1.1163288354873655
44,225,11.44000068306923,74.8790023803711,10.93217432498932,104.81221771240234,1.1836934089660645
45,230,11.520000398159029,73.72230377197266,10.940869897603989,104.27072143554688,1.095272183418274
46,235,11.44000053405762,72.17073516845704,10.900869965553284,101.7216339111328,1.1851922273635864
47,240,11.440000385046009,71.04744873046876,10.876522213220596,100.98346710205078,1.1224721670150757
48,245,11.680000722408296,69.87766571044922,10.86087003350258,100.54427337646484,1.044315218925476
49,250,11.52000054717064,68.70882186889648,10.820870101451874,98.8188934326172,1.0742647647857666
50,255,11.440000534057615,67.1705451965332,10.852174460887907,97.03358459472656,1.1161491870880127
51,260,11.360000669956207,66.17424850463868,10.850435495376589,96.41242218017578,1.0625486373901367
52,265,11.360000371932982,64.70976943969728,10.80000028014183,94.66392517089844,1.1097214221954346
53,270,11.480000764131546,63.29648895263672,10.810434818267822,92.85823059082033,1.1636444330215454
54,275,11.440000683069233,62.67296905517578,10.796522349119186,92.5451202392578,1.0906001329421997
55,280,11.440000534057615,61.67722625732423,10.838261246681212,91.70398712158205,1.0679819583892822
56,285,11.480000615119934,60.83005142211914,10.8626089990139,90.77925872802734,1.0550867319107056
57,290,11.600000709295276,59.60237655639649,10.810434818267822,88.91107177734375,1.124741554260254
58,295,11.560000479221346,58.434506225585935,10.848695784807203,87.06999969482422,1.1964359283447266
59,300,11.680000424385073,57.78144073486328,10.886956751346588,86.85205841064453,1.1289820671081543
60,305,11.880000531673431,56.53080291748048,10.895652323961258,85.43668365478516,1.1711386442184448
61,310,11.800000667572023,55.287199401855474,10.886956751346588,83.30224609375,1.2793927192687988
62,315,11.480000615119936,54.15134811401368,10.93217432498932,81.41621398925781,1.3685603141784668
63,320,11.600000709295273,53.33734664916993,10.949565470218658,82.43619537353516,1.1947096586227417
64,325,11.52000054717064,52.71855850219727,10.918261110782623,80.00104522705078,1.3391159772872925
65,330,11.560000479221346,52.51102142333984,10.923478752374647,81.3415756225586,1.139686107635498
66,335,11.680000573396685,51.18801269531251,10.928696393966677,79.24419403076172,1.2534040212631226
67,340,11.68000042438507,50.26672744750977,10.949565470218658,78.68614959716797,1.230600118637085
68,345,11.68000027537346,49.93641967773438,10.928696393966677,77.51952362060547,1.264541745185852
69,350,11.560000479221344,48.94106750488282,10.954783111810684,76.69913482666016,1.270071029663086
70,355,11.640000492334366,48.98736343383789,11.029565334320068,76.79432678222656,1.1964476108551023
71,360,11.720000505447388,48.1189422607422,11.034782975912094,76.03617858886719,1.2012920379638672
72,365,11.840000450611116,47.39023895263672,11.071304976940157,73.39677429199219,1.3781036138534546
73,370,11.800000518560411,46.87829360961914,11.055652797222136,73.88626098632812,1.266709804534912
74,375,11.64000064134598,46.58640136718751,11.107826232910156,73.53926086425781,1.238446593284607
75,380,11.760000735521317,45.5718360900879,11.142609268426895,73.0592269897461,1.2242580652236938
76,385,11.80000051856041,45.31049041748047,11.142609268426895,73.23725128173828,1.1503956317901611
77,390,11.68000042438507,44.31668548583984,11.15652248263359,71.39054107666016,1.2589982748031616
78,395,11.720000654459,43.74200248718262,11.16347834467888,70.03852081298828,1.326754808425903
79,400,11.720000505447388,43.29341354370118,11.205217987298964,68.47490692138672,1.4184117317199707
80,405,11.920000463724136,42.721573257446295,11.2191304564476,70.3271484375,1.1929032802581787
81,410,11.88000038266182,42.22054290771485,11.20000034570694,68.26483917236328,1.3293051719665527
82,415,12.00000047683716,41.5556495666504,11.22782677412033,68.63524627685547,1.2459534406661987
83,420,11.960000544786457,41.16162185668946,11.20869591832161,67.83268737792969,1.270134449005127
84,425,12.080000638961792,41.16397895812988,11.238261312246324,67.8150863647461,1.224233627319336
85,430,12.040000408887863,40.55400009155274,11.286956816911696,66.54228973388672,1.294160008430481
86,435,12.040000408887863,39.25341339111328,11.339130997657776,65.21136474609375,1.370595097541809
87,440,12.160000652074816,39.15305938720704,11.35130450129509,64.40498352050781,1.4011341333389282
88,445,12.080000638961792,39.461517333984375,11.346087604761124,66.61654663085938,1.1528970003128052
89,450,11.96000039577484,39.041420745849614,11.35130450129509,64.5240249633789,1.3005419969558716
90,455,11.880000531673431,38.89911346435547,11.320000141859056,65.81571197509766,1.1429219245910645
91,460,11.80000066757202,37.6955379486084,11.370435357093813,64.11341094970703,1.25542414188385
92,465,11.840000599622726,37.37546730041504,11.40521764755249,61.42763137817383,1.4693491458892822
93,470,11.64000064134598,37.44492835998536,11.389565467834473,63.30021286010742,1.2511593103408811
94,475,11.560000330209732,37.26521377563477,11.373913288116457,63.804080963134766,1.1664446592330933
95,480,11.720000654459,36.87308158874512,11.368696391582487,63.034366607666016,1.2003304958343506
96,485,11.760000586509705,36.15283279418945,11.391304433345796,61.57219696044922,1.297863245010376
97,490,11.88000038266182,36.2077205657959,11.417391896247864,62.09057235717773,1.2137033939361572
98,495,11.920000314712524,36.30292892456055,11.400000751018524,62.44004440307617,1.1473709344863892
99,500,12.00000062584877,35.82744522094727,11.40521764755249,62.05591583251953,1.14790940284729
100,505,12.120000422000889,35.728266143798834,11.386087536811829,62.05287170410156,1.1170921325683594
