batches_per_epoch,e_alpha,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,,14,1.5589016675949097,2.28272557258606,,,,,0.0525442026555538,0.0283001735806465,0.0084819737821817,0.9972847104072572,0.0528302639722824,0.0534886494278907,0.0538531951606273,0.0521429069340229,0.0529539510607719,0.0536364018917083,0.0519771128892898,0.0544854141771793,0.0546123124659061,0.0528579130768775,0.0542640872299671,0.0546117275953292,0.0526922047138214,0.0087139634415507,0.9994814991950988,0.0523527152836322,0.02778354100883,0.0267479661852121,1.0298458337783811,0.0517335571348667,0.0534866452217102,0.0527539812028408,0.0517770536243915,0.0538764521479606,0.0536478199064731,0.0524936579167842,0.0534636415541172,0.0533535294234752,0.051805954426527,0.052580501884222,0.0526181794703006,0.0521988607943058,0.0088423704728484,0.9971174597740172,0.998016119003296,0.0584966316819191,,168,,,,,0.5047821402549744,2.326016664505005,10.237082481384276
12.0,,14,,,0.0774717330932617,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0.4316737651824951,1.4880424737930298,2.289376974105835,9.868786811828612,0.5047821402549744,,
,,15,1.9840565919876096,2.276434898376465,,,,,0.052537877112627,0.0283173210918903,0.0084238434210419,0.9975232481956482,0.0530636608600616,0.0537331737577915,0.0542629323899745,0.0524059310555458,0.0533073246479034,0.0540637262165546,0.0521835833787918,0.0547240450978279,0.0548727139830589,0.0530681647360324,0.0546490065753459,0.0551918260753154,0.0531533025205135,0.0087221153080463,0.999899685382843,0.0523540116846561,0.0277955625206232,0.0270759463310241,1.030580759048462,0.0518436878919601,0.0537682548165321,0.0531099140644073,0.0519152134656906,0.0541182868182659,0.0539640970528125,0.0526440069079399,0.0537920370697975,0.0537212118506431,0.0519631914794445,0.0527133122086524,0.0527379214763641,0.0522531531751155,0.0087878638878464,0.99730384349823,0.9981537461280824,0.0589428208768367,,180,,,,,0.3453772664070129,2.328587055206299,10.263429641723633
12.0,,15,,,0.0995247364044189,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,0.5561392307281494,1.541186809539795,2.282815456390381,9.804244995117188,0.3453772664070129,,
,,16,2.0726306438446045,2.2698733806610107,,,,,0.0525712892413139,0.0283910688012838,0.008426078595221,0.9978573322296144,0.0533502548933029,0.0540056079626083,0.0546814948320388,0.0527112521231174,0.0536037199199199,0.0544612556695938,0.0523669496178627,0.0550530925393104,0.0552996434271335,0.0533840060234069,0.0550334900617599,0.055864930152893,0.053673218935728,0.0088647110387682,1.0004432201385498,0.0523659735918045,0.0278141163289546,0.0274335835129022,1.0313180685043335,0.0519810989499092,0.0540306642651557,0.0534931235015392,0.0520920567214489,0.0543790310621261,0.0543805286288261,0.0528260469436645,0.0540929995477199,0.0540628805756568,0.052153468132019,0.0528735518455505,0.0527627766132354,0.0523151196539402,0.0087834214791655,0.9976058602333068,0.9983119964599608,0.0594251081347465,,192,,,,,0.5047821402549744,2.341531276702881,10.39714527130127
12.0,,16,,,0.0969705581665039,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,2.12771987915039,1.8600530624389648,2.2730355262756348,9.708827018737791,0.5047821402549744,,
,,17,2.26749324798584,2.2590346336364746,,,,,0.0526003763079643,0.0284612774848938,0.0082597229629755,0.998371422290802,0.0536854788661003,0.0543696768581867,0.0552228316664695,0.053048737347126,0.0539570041000843,0.054960511624813,0.0526530146598815,0.0554497726261615,0.0557869896292686,0.053683441132307,0.0554217025637626,0.0565788745880126,0.0542840361595153,0.00892701651901,1.0010384321212769,0.052387349307537,0.0278374552726745,0.0277662090957164,1.0322424173355105,0.0521754547953605,0.0543449707329273,0.0540424846112728,0.0523766353726387,0.0546622350811958,0.0549345649778842,0.0530416928231716,0.0544543229043483,0.0545294284820556,0.0523625202476978,0.0530637092888355,0.0528955236077308,0.0523920394480228,0.0089359600096941,0.997978448867798,0.9984736442565918,0.059957355260849,,204,,,,,0.2922422885894775,2.3620171546936035,10.61233615875244
12.0,,17,,,0.1009464263916015,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,0.5909163951873779,2.196634292602539,2.265053033828736,9.631634712219238,0.2922422885894775,,
,,18,2.7103631496429443,2.2444355487823486,,,,,0.0527065508067607,0.0286042094230651,0.008166124112904,0.999113142490387,0.054035373032093,0.0547420345246791,0.0559285841882228,0.0534927919507026,0.0543538928031921,0.0555738620460033,0.0529241040349006,0.0558529384434223,0.0563381724059581,0.0540399365127086,0.0557759553194046,0.0572382993996143,0.0548598542809486,0.0089221615344285,1.001528024673462,0.052434355020523,0.0278724115341901,0.0280318222939968,1.0333744287490845,0.0524383261799812,0.0546893291175365,0.0546253994107246,0.0527516975998878,0.0550135634839534,0.0555162392556667,0.0532619804143905,0.0549035631120204,0.0553124025464057,0.0526708774268627,0.0532988049089908,0.0532220229506492,0.0525418110191822,0.0088622523471713,0.9983997344970704,0.9986456036567688,0.0605493821203708,,216,,,,,0.3719447255134582,2.3836004734039307,10.843875885009766
12.0,,18,,,0.0805497169494628,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0.4428775310516357,2.1789193153381348,2.252304792404175,9.509628295898438,0.3719447255134582,,
,,19,2.674933433532715,2.2303905487060547,,,,,0.0528236702084541,0.0287465322762727,0.0082444744184613,0.9998517036437988,0.0543592646718025,0.0550333596765995,0.0566413812339305,0.0538884066045284,0.0547927394509315,0.0562168173491954,0.0532287135720253,0.0562576875090599,0.0569849759340286,0.0543692521750927,0.0560600236058235,0.0578069798648357,0.0552962310612201,0.0088998051360249,1.002031922340393,0.0525072328746318,0.0279439240694046,0.0282951146364212,1.0346170663833618,0.0527115613222122,0.0549904331564903,0.0552155263721942,0.0530918985605239,0.0553612150251865,0.0562702752649784,0.0534920841455459,0.0552459023892879,0.0559115186333656,0.052981711924076,0.0534936152398586,0.0534628480672836,0.0526863262057304,0.0089244795963168,0.9988901615142822,0.9988059401512146,0.0612502284348011,,228,,,,,0.3453772664070129,2.4094181060791016,11.127483367919922
12.0,,19,,,0.0823619365692138,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.4753344058990478,2.6572184562683105,2.2367818355560303,9.363150596618652,0.3453772664070129,,
,,20,3.64924693107605,2.210923194885254,,,,,0.0529454350471496,0.0289017036557197,0.0081424517557024,1.0005834102630615,0.0547338239848613,0.0553226135671138,0.0573413372039794,0.0542479828000068,0.0551440417766571,0.0567730441689491,0.0535626970231533,0.056707389652729,0.057794015854597,0.0548156984150409,0.0564052984118461,0.0585441924631595,0.0557485446333885,0.0090697538107633,1.0025430917739868,0.0525839291512966,0.0280226599425077,0.0284988973289728,1.0360935926437378,0.0529746934771537,0.055298626422882,0.0558920688927173,0.0534184724092483,0.0556200146675109,0.0568513646721839,0.0537844970822334,0.0555653572082519,0.0565357096493244,0.0532752536237239,0.0536577999591827,0.0537273809313774,0.052809078246355,0.0090060979127883,0.999516785144806,0.9989522099494934,0.062045332044363,,240,,,,,0.1594048887491226,2.4433634281158447,11.51169490814209
12.0,,20,,,0.1006731986999511,0.0010000000474974,5645.0,3764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0.5784950256347656,3.170947790145874,2.2196831703186035,9.20441436767578,0.1594048887491226,,
