batches_per_epoch,e_alpha,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
13.0,,0,,,0.0730221271514892,0.0,6211.0,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.43691086769104,0.0,4.399700164794922,81.42645263671875,0.0,,
,,1,0.0,2.8428988456726074,,,,,0.0513965301215648,0.0262803900986909,0.0059723020531237,0.9996885061264038,0.0514403544366359,0.0508746802806854,0.0515477769076824,0.0513360425829887,0.0519695617258548,0.0513735003769397,0.0513831190764904,0.0518071986734867,0.0514109581708908,0.0516882948577404,0.0509755052626132,0.0512387119233608,0.0512279123067855,0.005902259144932,0.9998795390129088,0.0513742268085479,0.026171876117587,0.0065520359203219,1.0015681982040403,0.0511768124997615,0.051545675843954,0.051647413522005,0.0515962466597557,0.0514460355043411,0.0507546178996562,0.0517921783030033,0.0515486150979995,0.0508894957602024,0.0513803698122501,0.0515973344445228,0.0506809204816818,0.0510708056390285,0.0059519340284168,0.9996076822280884,0.9991390705108644,0.0513455122709274,,13,,,,,0.0,2.8548359870910645,17.37158966064453
13.0,,1,,,0.0872416496276855,0.0010000000474974,6211.0,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2.148745536804199,0.4347126483917236,2.6227612495422363,13.773703575134276,0.0,,
,,2,1.2397359609603882,2.382549524307251,,,,,0.05208071321249,0.0273542590439319,0.0084022469818592,0.9993091225624084,0.0517764724791049,0.0515782535076141,0.0521373599767684,0.05171699821949,0.0521190166473388,0.0516517236828804,0.0517355054616928,0.0527987144887447,0.0523242838680744,0.0521126091480255,0.0519423261284828,0.0523126423358917,0.0515920594334602,0.0084553686901927,0.9997653365135192,0.0519179292023181,0.0271391123533248,0.0126507496461272,1.0074390172958374,0.0514117963612079,0.0521601475775241,0.0522454343736171,0.0518743693828582,0.0518923141062259,0.0513535253703594,0.0520473457872867,0.0520302169024944,0.0514222867786884,0.0515714287757873,0.0518996603786945,0.0509483776986599,0.0513037145137786,0.0084804268553853,0.9990255236625672,0.9989663362503052,0.0524086654186248,,26,,,,,0.5159626007080078,2.3943071365356445,10.960600852966309
13.0,,2,,,0.0994584560394287,0.0010000000474974,6211.0,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2.742332935333252,1.1109323501586914,2.361940860748291,10.611527442932127,0.5159626007080078,,
,,3,1.1592336893081665,2.3268303871154785,,,,,0.0524201914668083,0.0278409849852323,0.0091754738241434,0.999123215675354,0.0519461259245872,0.0519138574600219,0.0524362698197364,0.0519017651677131,0.0523193031549453,0.0519165620207786,0.0518831983208656,0.0533320941030979,0.0528420694172382,0.0523727908730506,0.0525200404226779,0.0529575012624263,0.0517914444208145,0.0093070613220334,0.9996618628501892,0.0522324740886688,0.02756118029356,0.0171011239290237,1.0135167837142944,0.0515115037560462,0.0524799041450023,0.0526009611785411,0.0519684441387653,0.0520732626318931,0.0517080351710319,0.0521678663790226,0.0522556565701961,0.0516916550695896,0.0516491867601871,0.052126757800579,0.0511652827262878,0.0514003112912178,0.0093251019716262,0.9987647533416748,0.998894214630127,0.0534659773111343,,39,,,,,0.8061915040016174,2.334150075912476,10.320684432983398
13.0,,3,,,0.0884797573089599,0.0010000000474974,6211.0,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0.5146274566650391,1.014329433441162,2.3235435485839844,10.211796760559082,0.8061915040016174,,
,,4,1.175334095954895,2.309422731399536,,,,,0.052530825138092,0.0280032567679882,0.0094516016542911,0.9990425705909728,0.0519937351346015,0.0520273745059967,0.0525422915816307,0.0519675351679325,0.0523761510848999,0.0519923344254493,0.0519120953977108,0.0534983053803443,0.0530014261603355,0.0524467453360557,0.0527241826057434,0.0531879365444183,0.0518426038324832,0.0095817623659968,0.999617874622345,0.0523487627506256,0.0277085378766059,0.0198828801512718,1.0179343223571775,0.0515376962721347,0.0525877736508846,0.0527358949184417,0.0519893579185009,0.0521123632788658,0.0518070608377456,0.0522099323570728,0.0523395128548145,0.0517825931310653,0.0516824759542942,0.0522141680121421,0.051274687051773,0.0514142401516437,0.0096493475139141,0.9986591339111328,0.998869776725769,0.0542247518897056,,52,,,,,0.7739438414573669,2.3168482780456543,10.143653869628906
13.0,,4,,,0.0691065788269043,0.0010000000474974,6211.0,3101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,2.1053919792175293,0.8694252967834473,2.313995838165283,10.114760398864746,0.7739438414573669,,
,,5,1.2558364868164062,2.3035991191864014,,,,,0.0525660440325737,0.0280546769499778,0.0094997873529791,0.998995006084442,0.052011240273714,0.0520697124302387,0.0525820516049861,0.0519902743399143,0.0524308867752552,0.0520531758666038,0.0519186183810234,0.0535837262868881,0.0530660115182399,0.0524894669651985,0.052792515605688,0.0532601848244667,0.0518693178892135,0.0096460813656449,0.9996110796928406,0.0523862540721893,0.0277576316148042,0.0216110739856958,1.0209349393844604,0.0515411011874675,0.0526252798736095,0.0527814365923404,0.051993291825056,0.0521873198449611,0.0518939867615699,0.0522364675998687,0.0523295104503631,0.0517476387321949,0.0516928806900978,0.0522129237651824,0.0513047128915786,0.0514196306467056,0.0097127752378582,0.9986227750778198,0.998865246772766,0.0547489188611507,,65,,,,,0.5804579257965088,2.3107917308807373,10.082403182983398
