epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0,e_alpha
0,8,9.600000362843277,53028.2109375,8.053570985794067,25978.7109375,,
1,16,7.500000204890966,18490.416259765625,6.844642758369446,12953.4677734375,,
2,24,7.900000363588333,11899.782836914062,7.696428149938583,10911.0830078125,,
3,32,8.50000036880374,9891.276489257812,8.424999564886093,8686.6708984375,,
4,40,9.425000473856926,7795.85693359375,9.148214012384416,7037.8671875,,
5,48,10.425000451505184,6543.249206542969,9.787499904632568,6239.9306640625,,
6,56,10.55000051856041,5853.346374511719,10.148214548826218,5653.81005859375,,
7,64,10.550000425428152,5280.173400878906,10.251785814762115,5145.81005859375,,
8,72,10.750000458210708,4799.213928222656,10.26785671710968,4738.58740234375,,
9,80,10.450000502169132,4410.78662109375,10.26071384549141,4404.8466796875,,
10,88,10.500000510364773,4083.24462890625,10.183928161859512,4112.5419921875,,
11,96,10.350000578910112,3800.262817382813,10.198213905096054,3855.474365234375,,
12,104,10.425000544637442,3549.0215759277344,10.167857259511948,3633.0380859375,,
13,112,10.325000528246164,3332.828155517578,10.180357098579409,3433.747314453125,,
14,120,9.975000377744436,3138.954559326172,10.205356776714323,3255.638427734375,,
15,128,9.900000505149364,2964.7757263183594,10.183928161859512,3095.953857421875,,
16,136,9.725000336766245,2807.418884277344,10.219642519950868,2950.870849609375,,
17,144,9.575000498443842,2665.144775390625,10.166071355342863,2817.247802734375,,
18,152,9.600000455975533,2535.143585205078,10.11071428656578,2696.656982421875,,
19,160,9.550000447779894,2415.6336975097656,10.062500089406967,2584.687255859375,,
20,168,9.450000431388617,2306.3433227539062,10.012499988079073,2480.96630859375,,
21,176,9.500000532716513,2205.2037048339844,9.95357111096382,2385.1455078125,,
22,184,9.550000447779894,2112.076629638672,9.849999845027924,2296.288818359375,,
23,192,9.45000033825636,2025.8921661376955,9.819642454385756,2213.1181640625,,
24,200,9.475000482052565,1945.1138153076167,9.780357033014296,2136.0556640625,,
25,208,9.650000277906656,1869.9029388427728,9.791070967912674,2062.756103515625,,
26,216,9.475000388920307,1800.1797485351562,9.78214293718338,1994.071533203125,,
27,224,9.450000524520874,1734.016830444336,9.732142835855484,1929.95654296875,,
