Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc,E_0.5,E_1.0,E_2.0
800,3.1949456528149924,0.17246877491363274,7.697835922241211,0.0,937.70776,263.76825,24.639431
1000,3.025337777618015,0.22003720435822482,7.784976482391357,0.00017711654268508679,825.12476,237.32602,23.070518
1200,2.6874520810335327,0.3050757374435291,7.441603660583496,0.0010626992561105207,753.9662,222.53374,22.623997
1400,2.2170989945503172,0.436088227478076,6.743235111236572,0.003188097768331562,717.9896,215.73486,22.688696
1600,1.8538357786064037,0.5370714855168748,6.026883125305176,0.013460857244066596,675.70386,207.10898,22.615566
1800,1.544028797398024,0.6444326335370715,5.3264384269714355,0.025150549061282324,614.87866,190.84113,21.332619
2000,1.2670788630316494,0.7579059261227744,4.661611080169678,0.056854410201912856,558.47577,173.89215,19.487652
2200,0.937211886701703,0.8798830720170077,3.667189121246338,0.1300035423308537,496.24283,153.22868,16.840916
2400,0.6575770725476561,0.9673133138453361,2.6059772968292236,0.27010272759475734,413.94437,124.901566,13.135549
2600,0.5604939338313815,0.988041456284879,2.175610303878784,0.35901523202267094,310.3529,90.2368,8.841204
2800,0.5352001314210093,0.9914961466914696,2.064378499984741,0.39089620970598654,223.82907,61.510113,5.3871527
3000,0.516481551992871,0.9936221100186022,1.9802743196487427,0.4211831385051364,178.90572,47.05555,3.760138
3200,0.49908877569026777,0.9952165825139516,1.9306704998016357,0.4438540559688275,167.47966,44.225216,3.5437558
3400,0.48722353529302864,0.996279564177518,1.8841251134872437,0.4541268154445625,163.5995,43.36937,3.5143075
3600,0.4767812114746495,0.9954823279298433,1.8452869653701782,0.4636911087495572,161.52698,42.98565,3.4744065
3800,0.46954954703247614,0.9965453095934095,1.8305444717407227,0.477506199078994,152.75514,39.859035,3.1029935
4000,0.46360188469175895,0.9965453095934095,1.8271211385726929,0.47502656748140276,148.76276,38.576088,2.9707212
4200,0.46097606117187456,0.9970768004251926,1.8227006196975708,0.4759121501948282,139.3068,36.211617,2.7887342
4400,0.45747898579625856,0.9970768004251926,1.8192235231399536,0.4812256464753808,140.11493,36.43708,2.8226008
4600,0.45615012053159715,0.998139782088759,1.8088761568069458,0.48459086078639746,144.55789,37.71344,2.9173932
4800,0.4532559770489829,0.9978740366728674,1.8021479845046997,0.4891958908962097,142.70953,36.898483,2.8439803
5000,0.4515740202599753,0.9976082912569758,1.7916194200515747,0.4920297555791711,143.06023,36.93416,2.8408167
5200,0.4511482746810822,0.9970768004251926,1.7815691232681274,0.4953949698901877,136.62631,35.0014,2.6629925
5400,0.4500891291537628,0.9976082912569758,1.7744578123092651,0.4957492029755579,128.11768,32.58348,2.4355767
5600,0.4487207290611779,0.9978740366728674,1.7707314491271973,0.4989373007438895,117.99646,29.711182,2.158712
5800,0.4490014391157052,0.9976082912569758,1.7706029415130615,0.5,113.97646,28.787167,2.0901852
6000,0.4483745773041974,0.9978740366728674,1.7672251462936401,0.5037194473963869,125.42941,31.555668,2.2646978
6200,0.4475130907500199,0.9973425458410843,1.7660592794418335,0.500177116542685,124.388,31.348726,2.2670424
6400,0.4475654889033761,0.9984055275046505,1.7634379863739014,0.5015940488841658,130.16296,32.489677,2.308688
6600,0.4469195145053367,0.9984055275046505,1.7688087224960327,0.5,115.12389,28.640999,2.0272543
6800,0.44680907722803115,0.9976082912569758,1.7632277011871338,0.502125398512221,113.316216,28.28001,2.0178638
7000,0.4465485638977206,0.9973425458410843,1.76518976688385,0.5033652143110167,123.98237,31.513954,2.3220894
7200,0.4460395090588857,0.9976082912569758,1.7634563446044922,0.5010626992561105,133.89539,34.37198,2.5901608
7400,0.44571598348958424,0.9970768004251926,1.7631019353866577,0.5024796315975912,143.35121,36.96801,2.8168223
7600,0.4452758973309438,0.9970768004251926,1.7630045413970947,0.5014169323414807,133.87224,34.079086,2.5414515
7800,0.4453509088022545,0.9978740366728674,1.7641847133636475,0.5046050301098123,121.54878,30.49844,2.1970315
8000,0.4448263563756261,0.998139782088759,1.7623791694641113,0.5024796315975912,118.08748,29.788813,2.1565323
8200,0.4444267963146612,0.9984055275046505,1.7628085613250732,0.5024796315975912,116.31754,29.403664,2.1180913
8400,0.44485898191169193,0.9973425458410843,1.7651559114456177,0.4991144172865746,126.14511,32.698174,2.4849854
8600,0.4444661848870738,0.9976082912569758,1.7609013319015503,0.5033652143110167,121.9212,31.409157,2.357872
8800,0.44481301479538543,0.9976082912569758,1.7616839408874512,0.501948281969536,122.64315,31.76892,2.4116383
9000,0.44501358512199973,0.9984055275046505,1.7633212804794312,0.5060219624512929,114.08288,29.358315,2.2150846
9200,0.44436221361287,0.9976082912569758,1.7640355825424194,0.5003542330853702,114.98158,29.464638,2.2090416
9400,0.444749639455923,0.9978740366728674,1.7675838470458984,0.5023025150549061,110.43592,28.304855,2.1211352
9600,0.44431297858439955,0.9976082912569758,1.764374852180481,0.5005313496280552,117.260574,29.877214,2.1959054
9800,0.44480286908853,0.9976082912569758,1.7641947269439697,0.5030109812256465,120.23173,30.585978,2.2499366
10000,0.4433168790187096,0.9968110550093011,1.7637147903442383,0.5063761955366631,125.91741,32.040874,2.3636584
10200,0.4429910311491731,0.9973425458410843,1.7657707929611206,0.5010626992561105,124.90996,31.61595,2.329681
10400,0.4431815446056713,0.9978740366728674,1.7673273086547852,0.4987601842012044,108.07367,27.167767,1.9818166
10600,0.44342626161217974,0.9973425458410843,1.7633806467056274,0.5015940488841658,104.32136,26.013092,1.865689
10800,0.4440105473333111,0.9984055275046505,1.7632204294204712,0.5024796315975912,93.1557,23.177498,1.6378876
11000,0.4428176224041644,0.9970768004251926,1.7636020183563232,0.5005313496280552,95.16308,23.805832,1.7010586
11200,0.4433731984306516,0.9970768004251926,1.768265962600708,0.5008855827134254,89.88542,22.344915,1.5843389
11400,0.44347244287278464,0.9976082912569758,1.7662748098373413,0.4996457669146298,95.33536,23.60166,1.65502
11600,0.44282545504530724,0.9976082912569758,1.7686325311660767,0.5007084661707404,102.53026,25.627628,1.8335453
11800,0.4433654011832315,0.9976082912569758,1.7680118083953857,0.5023025150549061,104.439026,26.227882,1.8845255
12000,0.4430401371477641,0.9986712729205421,1.7669627666473389,0.4998228834573149,105.21554,26.733948,1.9728888
12200,0.4432074158488833,0.9976082912569758,1.7652268409729004,0.5015940488841658,103.66336,26.178862,1.8992038
12400,0.4427170172638631,0.9984055275046505,1.7651244401931763,0.4955720864328728,106.296684,26.777699,1.925287
12600,0.44282201608856275,0.9978740366728674,1.765236735343933,0.5037194473963869,113.299324,28.39917,2.034515
12800,0.44305783273405197,0.9978740366728674,1.76901113986969,0.4996457669146298,110.56195,27.727947,2.0060878
13000,0.4428490530199552,0.998139782088759,1.7669440507888794,0.500177116542685,109.22511,27.249065,1.944687
13200,0.44246625757711605,0.9973425458410843,1.7654098272323608,0.4971661353170386,108.0375,27.311497,1.9955378
13400,0.4427469588960703,0.9970768004251926,1.7690521478652954,0.49946865037194477,111.495575,28.243225,2.0653093
13600,0.442473229768268,0.9984055275046505,1.7683378458023071,0.5005313496280552,107.73969,27.221104,1.9875418
13800,0.44388675783151266,0.9978740366728674,1.768435001373291,0.49946865037194477,107.677216,27.168987,1.9567434
14000,0.4418324211747476,0.9978740366728674,1.7656970024108887,0.4996457669146298,97.94464,24.245764,1.6778471
14200,0.4423498458330726,0.9978740366728674,1.7660387754440308,0.49769748494509386,99.90467,24.819809,1.7351893
14400,0.44327859178585416,0.998139782088759,1.7650892734527588,0.4996457669146298,95.71325,23.735722,1.6553854
14600,0.44236250877095257,0.9984055275046505,1.7697793245315552,0.4948636202621325,98.10155,24.396593,1.7170784
14800,0.44210507703087226,0.9978740366728674,1.7658038139343262,0.4985830676585193,94.65439,23.337332,1.6170083
15000,0.44196715290452016,0.9994685091682168,1.7655436992645264,0.4991144172865746,101.33475,25.106726,1.7506893
15200,0.442298763860517,0.998139782088759,1.7655911445617676,0.5003542330853702,114.49774,28.488903,2.0154233
15400,0.4417923237299811,0.9976082912569758,1.7685829401016235,0.49840595111583424,131.62427,33.358215,2.4468281
15600,0.44254336839751174,0.9973425458410843,1.7679356336593628,0.49752036840240876,136.21596,34.59268,2.5606182
15800,0.4421695143404141,0.9984055275046505,1.7673158645629883,0.4943322706340772,130.38385,33.303593,2.4769647
16000,0.4422449015443261,0.9986712729205421,1.7685294151306152,0.49787460148777896,123.24037,31.089298,2.2501955
16200,0.4425347597555312,0.9976082912569758,1.7666350603103638,0.49822883457314915,114.60632,29.175898,2.1521173
16400,0.44176045148859877,0.998139782088759,1.7660290002822876,0.49645766914629824,120.840454,30.554804,2.2471437
16600,0.4420228750582803,0.9970768004251926,1.7676081657409668,0.5010626992561105,127.30079,32.28785,2.3857145
16800,0.44204387278623986,0.9976082912569758,1.7677030563354492,0.5,132.08414,33.2387,2.4386892
17000,0.44195571628112346,0.998139782088759,1.7706477642059326,0.4987601842012044,124.5529,31.611965,2.3333087
17200,0.4416768619141742,0.9978740366728674,1.7684756517410278,0.495926319518243,123.96793,31.610071,2.3527343
17400,0.4421785315189341,0.9986712729205421,1.7657941579818726,0.5008855827134254,127.3028,32.67462,2.438786
17600,0.4421380897991333,0.9976082912569758,1.7713607549667358,0.4987601842012044,132.63994,34.296963,2.6113784
17800,0.44189238985453455,0.9978740366728674,1.768385410308838,0.49805171803046405,123.01938,31.77205,2.420726
18000,0.44241301946237055,0.9986712729205421,1.7670692205429077,0.500177116542685,118.6412,30.33606,2.2748578
18200,0.44152619705344653,0.9986712729205421,1.7674510478973389,0.4991144172865746,124.59764,31.601543,2.316813
18400,0.4418327960995262,0.9976082912569758,1.7683794498443604,0.4998228834573149,132.9041,33.786137,2.4977238
18600,0.4415563102529431,0.9976082912569758,1.764677882194519,0.5008855827134254,134.06396,34.39651,2.590622
18800,0.44157329233377624,0.998139782088759,1.7656426429748535,0.5008855827134254,136.44016,35.099953,2.6672766
19000,0.4419903586099606,0.998139782088759,1.7658681869506836,0.49946865037194477,137.22563,35.03044,2.613196
19200,0.4417494817788126,0.9989370183364337,1.7693092823028564,0.5014169323414807,134.88168,34.07916,2.489109
19400,0.44155586930053714,0.998139782088759,1.765234112739563,0.4996457669146298,139.96585,35.640316,2.6342635
19600,0.4414859385351662,0.9976082912569758,1.7665317058563232,0.4998228834573149,138.05658,35.260025,2.620167
19800,0.44143547426979496,0.9976082912569758,1.761837363243103,0.5054906128232377,140.53653,36.180336,2.7073507
20000,0.4418152116997395,0.9986712729205421,1.7663600444793701,0.5015940488841658,135.97049,34.96881,2.601541
