Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc,E_0.5,E_1.0,E_2.0
800,3.242362593071213,0.15944724953494552,7.580179691314697,0.0,974.9989,276.23438,26.19228
1000,2.980895619299891,0.21551953228806803,7.539312839508057,0.00017711654268508679,865.15625,249.46332,24.602142
1200,2.8285106628016528,0.264416688812118,7.56431245803833,0.00035423308537017357,798.0845,235.0376,24.01862
1400,2.690707096988902,0.310124900345469,7.517086029052734,0.000885582713425434,758.5913,227.83264,24.186646
1600,2.4162967761970093,0.39038001594472493,7.067978858947754,0.002302515054906128,728.28674,223.22766,24.555794
1800,1.7109686252825633,0.6082912569758172,5.566677570343018,0.0214311016648955,679.8902,212.87262,24.322903
2000,1.1832051033863449,0.7905926122774383,4.4070563316345215,0.0669500531349628,615.6699,195.0044,22.622316
2200,0.9551016385334146,0.8663300558065373,3.746263027191162,0.12646121147715197,519.1383,162.49785,18.35683
2400,0.789435255822114,0.9258570289662503,3.1727848052978516,0.2010272759475735,420.76294,127.70215,13.600183
2600,0.6414142506508443,0.9659845867658783,2.581561803817749,0.3095997166135317,340.87994,100.52986,10.053297
2800,0.5306037203954503,0.9875099654530959,2.1425046920776367,0.41888062345023025,265.97778,76.47961,7.319072
3000,0.457896830670985,0.9946850916821685,1.8319586515426636,0.5042507970244421,192.98398,53.491703,4.7306905
3200,0.42344119785283746,0.9968110550093011,1.6408336162567139,0.5681898689337584,135.9942,36.135445,2.922433
3400,0.40679412647792706,0.9970768004251926,1.532137155532837,0.6091037902940135,94.43668,24.104282,1.7769276
3600,0.3966115442894888,0.9978740366728674,1.468608021736145,0.63266029047113,73.22666,18.08657,1.253423
3800,0.388072224958064,0.998139782088759,1.419691562652588,0.6486007793127878,51.248623,12.235601,0.7885183
4000,0.3786423824551319,0.9968110550093011,1.3615275621414185,0.6682607155508324,44.054398,10.432457,0.66724384
4200,0.3670798727340151,0.9984055275046505,1.2888773679733276,0.6923485653560042,30.856277,7.112058,0.42808476
4400,0.3560109463439417,0.9984055275046505,1.2141530513763428,0.7169677647892313,22.570633,5.052847,0.29016554
4600,0.3475213085055953,0.998139782088759,1.1553441286087036,0.746900460503011,16.180481,3.5800955,0.20028892
4800,0.34345035755884573,0.998139782088759,1.1242731809616089,0.7552249380092101,14.154184,3.092311,0.17001206
5000,0.34083818816739514,0.998139782088759,1.1049474477767944,0.7637265320580943,9.039946,1.9488906,0.10223088
5200,0.3381415232204231,0.9978740366728674,1.0933878421783447,0.7686857952532766,8.076915,1.8007474,0.10330947
5400,0.3364867639848915,0.9978740366728674,1.0846360921859741,0.7725823591923485,6.8509955,1.5478173,0.09273483
5600,0.3345219819605303,0.998139782088759,1.0750212669372559,0.777364505844846,7.226563,1.672069,0.10445358
5800,0.3329101167965721,0.9978740366728674,1.0693024396896362,0.7793127878143818,7.302325,1.5985248,0.08660619
6000,0.3312767223573067,0.998139782088759,1.0655462741851807,0.781615302869288,6.795972,1.4951147,0.08449989
6200,0.33040456520950356,0.9984055275046505,1.0638186931610107,0.7786043216436415,6.7251596,1.44129,0.07903004
6400,0.33025913613291774,0.9984055275046505,1.0657994747161865,0.779667020899752,6.169502,1.3351258,0.07455378
6600,0.3297900813249334,0.9984055275046505,1.066030740737915,0.779489904357067,5.687721,1.177844,0.057449564
6800,0.3299380590821909,0.9986712729205421,1.0682578086853027,0.7766560396741056,6.383114,1.3157477,0.06515181
7000,0.32973161849796917,0.9984055275046505,1.0672101974487305,0.7789585547290117,6.683792,1.4057091,0.073239565
7200,0.3291715127956731,0.9984055275046505,1.0697605609893799,0.777718738930216,7.0492954,1.544839,0.08860488
