Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc,E_0.5,E_1.0,E_2.0
800,3.009953486928907,0.22375764018070687,8.320598602294922,0.0,891.8069,257.31488,25.56343
1000,2.718064401683863,0.29550890247143236,8.271790504455566,0.00035423308537017357,782.0735,232.91592,24.599298
1200,2.2934356316777578,0.4140313579590752,7.677268028259277,0.0030109812256464753,733.6937,225.77496,25.281734
1400,1.5169132888364627,0.6521392505979272,6.040241241455078,0.01824300389656394,672.8685,212.71794,25.027521
1600,0.8949721809432065,0.8735051820356099,4.4370574951171875,0.07881686149486362,559.7902,179.62857,21.5803
1800,0.6211066684474534,0.9569492426255647,3.492023229598999,0.16790648246546228,411.59778,130.71204,15.34691
2000,0.4708900643320056,0.9906989104437949,2.7262208461761475,0.2690400283386468,244.655,75.36995,8.205241
2200,0.4166325897635724,0.9957480733457348,2.3381223678588867,0.3374070138150903,133.24396,39.018063,3.810321
2400,0.3649565374838555,0.9984055275046505,1.956553339958191,0.43358129649309246,69.10071,19.063755,1.6442254
2600,0.3026653398011487,0.9992027637523253,1.5151922702789307,0.5795253276656039,40.041786,10.661222,0.8638654
2800,0.28062043351883775,0.9994685091682168,1.294166922569275,0.6689691817215728,27.370453,7.109642,0.55953884
3000,0.2672638463555832,1.0,1.1654034852981567,0.7196245129295076,17.670181,4.4130774,0.31810126
3200,0.2550296943427843,1.0,1.0580511093139648,0.7699256110520722,10.22355,2.462238,0.16631846
3400,0.2377702649836207,1.0,0.9272981286048889,0.8234148069429684,3.8053312,0.87621194,0.055995185
3600,0.22168018302399842,1.0,0.799393892288208,0.8859369465108041,3.5696807,0.8289074,0.05020405
3800,0.2153007838000904,1.0,0.739490807056427,0.9146298264257882,2.6492321,0.61551905,0.0384853
4000,0.21139093885436325,1.0,0.7108808755874634,0.9303931987247609,1.7539694,0.40085286,0.0234375
4200,0.20842953753335153,1.0,0.6924581527709961,0.9334041799504074,0.7301177,0.18434311,0.012695313
4400,0.20662487854816292,1.0,0.6796407103538513,0.9378320935175345,0.17677669,0.03125,0.0009765625
4600,0.20520706040774322,1.0,0.6701895594596863,0.9406659582004959,0.17677669,0.03125,0.0009765625
4800,0.20409118365709242,1.0,0.6625297665596008,0.9440311725115126,0.17677669,0.03125,0.0009765625
5000,0.20318957508291427,1.0,0.6565280556678772,0.9454481048529932,0.0,0.0,0.0
5200,0.20267687274631654,1.0,0.6523692607879639,0.9473963868225292,0.0,0.0,0.0
5400,0.20214772259669517,1.0,0.6476227641105652,0.9482819695359547,0.0,0.0,0.0
5600,0.20143224372608434,1.0,0.6444104909896851,0.9489904357066951,0.0,0.0,0.0
5800,0.20102773854271896,1.0,0.6417128443717957,0.9491675522493801,0.0,0.0,0.0
6000,0.20049252236519854,1.0,0.640113353729248,0.9491675522493801,0.2102241,0.044194173,0.0019531249
6200,0.20004589142094195,1.0,0.6398012638092041,0.9491675522493801,0.0,0.0,0.0
6400,0.19940519395848394,1.0,0.638807475566864,0.9482819695359547,0.0,0.0,0.0
6600,0.1992698263573957,1.0,0.6400775909423828,0.9463336875664187,0.17677669,0.03125,0.0009765625
6800,0.1992348380863999,1.0,0.6414772868156433,0.9473963868225292,0.17677669,0.03125,0.0009765625
7000,0.19893404287430888,1.0,0.6418401002883911,0.9481048529932695,0.17677669,0.03125,0.0009765625
7200,0.19880276737047134,1.0,0.6427264213562012,0.9461565710237336,0.0,0.0,0.0
7400,0.19872576281836207,1.0,0.6434787511825562,0.9459794544810485,0.0,0.0,0.0
7600,0.19857966514968062,1.0,0.6434860825538635,0.9463336875664187,0.0,0.0,0.0
7800,0.198431436119959,1.0,0.643172025680542,0.9456252213956784,0.0,0.0,0.0
8000,0.19836987619177635,1.0,0.6439154148101807,0.944916755224938,0.0,0.0,0.0
8200,0.19824475532686206,1.0,0.6431041955947876,0.944916755224938,0.0,0.0,0.0
8400,0.19814510986410871,1.0,0.6430232524871826,0.944916755224938,0.0,0.0,0.0
8600,0.1978657076310009,1.0,0.6416216492652893,0.944916755224938,0.0,0.0,0.0
8800,0.1975009642103838,1.0,0.6404094696044922,0.9452709883103082,0.0,0.0,0.0
9000,0.1970814431629186,1.0,0.6399715542793274,0.9434998228834574,0.0,0.0,0.0
9200,0.19671157411112292,1.0,0.6403456330299377,0.9434998228834574,0.0,0.0,0.0
9400,0.1966084549433685,1.0,0.64091557264328,0.9419057739992915,0.0,0.0,0.0
9600,0.19647060254296184,1.0,0.6423378586769104,0.9410201912858661,0.2102241,0.044194173,0.0019531249
9800,0.19656036046553635,1.0,0.6419115662574768,0.9404888416578109,0.2102241,0.044194173,0.0019531249
10000,0.1963664675975397,1.0,0.6434502601623535,0.9415515409139213,0.4204482,0.088388346,0.0039062498
10200,0.19628412979985374,1.0,0.6440069675445557,0.9413744243712363,0.2102241,0.044194173,0.0019531249
10400,0.19621005576720682,1.0,0.6438668370246887,0.9420828905419766,0.2102241,0.044194173,0.0019531249
