Epoch,Train_Loss,Train_Acc,Test_Loss,Test_Acc,E_0.5,E_1.0,E_2.0
800,3.041273065871645,0.2192399681105501,8.315853118896484,0.0,900.2381,259.84607,25.841215
1000,2.7858335863488994,0.28381610417220304,8.36852741241455,0.00017711654268508679,791.36206,238.51021,25.633104
1200,2.3797945888188807,0.38798830720170074,7.896956920623779,0.001594048884165781,734.37396,228.66765,25.977657
1400,1.9073429668390018,0.5104969439277173,6.990142345428467,0.008855827134254339,680.76086,217.73372,25.787619
1600,1.5607006208648904,0.6226415094339622,6.330929756164551,0.02373361671980163,624.9779,201.34207,24.187473
1800,0.9604694041646987,0.8487908583576933,4.728582859039307,0.08483882394615658,547.28546,176.22955,21.017069
2000,0.551735051793999,0.9758171671538666,3.212373733520508,0.21484236627701028,414.74716,131.46594,15.203611
2200,0.38726075497707596,0.9976082912569758,2.2315726280212402,0.37194473963868224,247.85321,76.6258,8.470795
2400,0.343003719799575,0.9992027637523253,1.7782905101776123,0.48335104498760184,102.85776,30.45663,3.1158562
2600,0.3169812301736609,1.0,1.5364350080490112,0.5646475380800566,32.817432,8.592552,0.69606334
2800,0.2974652496307352,1.0,1.3694244623184204,0.6243358129649309,10.404452,2.4268801,0.14468604
3000,0.28694009669214177,1.0,1.272012710571289,0.6579879560750974,5.4483194,1.2827333,0.0788593
3200,0.2800192429273014,1.0,1.1992762088775635,0.6845554374778604,3.2436843,0.7248225,0.040301375
3400,0.2729482562609122,1.0,1.1403948068618774,0.7104144527098831,3.1522927,0.72897446,0.042496763
3600,0.26536572114159823,1.0,1.0845189094543457,0.7291888062345023,2.9098809,0.6691393,0.038590513
3800,0.2583439651952916,1.0,1.041330337524414,0.7424725469358838,1.6103176,0.3732128,0.020507812
4000,0.25365344201539575,1.0,1.0107476711273193,0.7539851222104145,1.1276664,0.25658622,0.013671875
4200,0.25134490769719814,1.0,0.992199182510376,0.759298618490967,1.5705416,0.35490698,0.018554688
4400,0.2503865419741232,1.0,0.9874797463417053,0.7626638328019837,1.348759,0.30539513,0.015967665
4600,0.2494383572249092,1.0,0.9819830656051636,0.7663832801983705,1.174242,0.2873419,0.01953125
4800,0.2486272366985247,1.0,0.979833722114563,0.7670917463691109,1.1915908,0.2957153,0.020507812
5000,0.2482221301624251,1.0,0.9773547053337097,0.76532058094226,0.9589395,0.24158871,0.017578125
5200,0.2471925267554204,1.0,0.976090133190155,0.7686857952532766,0.4602241,0.10669418,0.005859375
5400,0.2463161488249997,1.0,0.9727154970169067,0.7690400283386468,1.0075259,0.25758252,0.017578125
5600,0.24562810739557256,1.0,0.971813976764679,0.7711654268508679,0.79730177,0.21338835,0.015625
5800,0.24485368056877668,1.0,0.9696282148361206,0.7685086787105916,2.0649602,0.5429112,0.0390625
6000,0.24380399518006032,1.0,0.9644034504890442,0.7708111937654977,2.7392151,0.67857724,0.047889177
6200,0.2428960616589226,1.0,0.9582803845405579,0.7768331562167906,2.7392151,0.67857724,0.047889177
6400,0.2413134143972156,1.0,0.9538671970367432,0.7810839532412327,2.3120046,0.5322951,0.034217305
