batches_per_epoch,e_alpha,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,,5,,,0.0575177669525146,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0.3335835933685303,2.062074661254883,2.3032102584838867,10.006253242492676,2.0403826236724854,,
,,6,2.062074899673462,2.287150382995605,,,,,0.0526882372796535,0.0281930193305015,0.0093069989234209,1.0005840063095093,0.0519534610211849,0.0541453063488006,0.0533346012234687,0.0523377992212772,0.0519921705126762,0.0517900846898555,0.0519336014986038,0.0529962293803691,0.0528776124119758,0.0524158030748367,0.0539876632392406,0.0542893446981906,0.0519194565713405,0.0097400257363915,1.0003238916397097,0.052302848547697,0.0277895312756299,0.020902058109641,1.021850824356079,0.0516077689826488,0.0524522773921489,0.0523734129965305,0.0522246807813644,0.052527442574501,0.0528133735060691,0.0518536008894443,0.052335400134325,0.0529017746448516,0.0517922900617122,0.053377691656351,0.0528227724134922,0.0513613373041152,0.0094193620607256,0.9996084570884703,0.9998840093612672,0.0544330105185508,,60,,,,,2.0403826236724854,2.2992970943450928,9.96717357635498
10.0,,6,,,0.0583500862121582,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,0.3476014137268066,2.2108843326568604,2.284721612930298,9.822951316833496,2.0403826236724854,,
,,7,3.1675169467926025,2.2635977268218994,,,,,0.0527007840573787,0.0282228253781795,0.0093288347125053,1.000725507736206,0.0520425774157047,0.0544331856071949,0.0536438859999179,0.052600011229515,0.0521020740270614,0.0519258268177509,0.0521687120199203,0.0532568432390689,0.0531362257897853,0.0525542981922626,0.0540433749556541,0.0543593876063823,0.0519556775689125,0.0097729302942752,1.0003859996795654,0.0523228123784065,0.027821185067296,0.0221454743295907,1.0242981910705566,0.0516595393419265,0.0525816194713115,0.0525063350796699,0.0522507578134536,0.0529298484325408,0.0531591027975082,0.0519321411848068,0.0525760315358638,0.0531358197331428,0.0518281944096088,0.0537573881447315,0.0532189905643463,0.0515192635357379,0.0094254836440086,0.9996952414512634,0.9999050498008728,0.0548047684133052,,70,,,,,2.975557804107666,2.2747929096221924,9.72590446472168
10.0,,7,,,0.0649819374084472,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0.3432874679565429,3.018707275390625,2.262115478515625,9.603384017944336,2.975557804107666,,
,,8,3.3588435649871826,2.248730421066284,,,,,0.0527146868407726,0.0282530058175325,0.009280377998948,1.0008749961853027,0.0521445795893669,0.0545672737061977,0.0537645034492015,0.0528361089527606,0.0522284209728241,0.0520639345049858,0.0524411723017692,0.0534503683447837,0.053342442959547,0.0527156703174114,0.0541110858321189,0.0544735118746757,0.0519867129623889,0.0097516812384128,1.000465989112854,0.0523465797305107,0.0278515685349702,0.0231970064342021,1.0265874862670898,0.0517276376485824,0.0528052598237991,0.0527103282511234,0.0522725880146026,0.0532552450895309,0.0534509643912315,0.0520242862403392,0.0528851673007011,0.0534263662993907,0.0518686883151531,0.0539863854646682,0.0534447580575943,0.0517138428986072,0.0093906037509441,0.999760925769806,0.9999298453330994,0.0551421903073787,,80,,,,,2.8692879676818848,2.263295888900757,9.614726066589355
10.0,,8,,,0.0585975646972656,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,1.8572700023651123,3.146258354187012,2.25311279296875,9.517314910888672,2.8692879676818848,,
,,9,3.3801019191741943,2.243678331375122,,,,,0.0527274161577224,0.0282796509563922,0.0092680919915437,1.0009678602218628,0.0522073432803154,0.0546450465917587,0.0538169406354427,0.0529795326292514,0.052366379648447,0.0522015430033206,0.0526322238147258,0.0535609908401966,0.0534442514181137,0.052821360528469,0.0541481859982013,0.0545437894761562,0.0520031489431858,0.0097379153594374,1.0005121231079102,0.0523684471845626,0.027880934998393,0.0241603646427392,1.0286166667938232,0.0517773181200027,0.0529219135642051,0.0527836345136165,0.0522928424179554,0.0535209104418754,0.0536938197910785,0.0521102994680404,0.0530929937958717,0.0536229163408279,0.0519029423594474,0.054153848439455,0.053588394075632,0.0518429651856422,0.0093890847638249,0.9997961521148682,0.9999563694000244,0.0554569810628891,,90,,,,,2.826779842376709,2.262779474258423,9.60976219177246
10.0,,9,,,0.0629937648773193,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,0.3439342975616455,3.337584972381592,2.2469606399536133,9.458943367004396,2.826779842376709,,
,,10,3.443877458572388,2.2395663261413574,,,,,0.0527297668159008,0.0282924976199865,0.0092575401067733,1.00103759765625,0.0522485263645648,0.0547323152422905,0.0538933500647544,0.0530747547745704,0.0525349900126457,0.0523547865450382,0.0527645125985145,0.0536630824208259,0.0535497963428497,0.0529090464115142,0.0541922561824321,0.0545987375080585,0.0520030222833156,0.0097241131588816,1.000563621520996,0.052385825663805,0.0279051344841718,0.0250802468508481,1.030386209487915,0.0518079735338687,0.0529705397784709,0.0527978055179119,0.052313320338726,0.0537651292979717,0.0538996420800685,0.0521686673164367,0.0532604977488517,0.0538256838917732,0.0519409254193306,0.0543575510382652,0.0537913851439952,0.0518951080739498,0.0094192223623394,0.9998126029968262,0.9999894499778748,0.0557484179735183,,100,,,,,2.848033905029297,2.2623586654663086,9.605719566345217
10.0,,10,,,0.066767930984497,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0.3605489730834961,3.2738094329833984,2.244072198867798,9.431660652160645,2.848033905029297,,
,,11,3.5714285373687744,2.235546350479126,,,,,0.0527101382613182,0.028289183974266,0.0092525864019989,1.0011075735092163,0.0522846020758152,0.0548649094998836,0.0540325865149498,0.0531411208212375,0.0527167655527591,0.05254627764225,0.0528959706425666,0.0537858642637729,0.0536582395434379,0.0529904477298259,0.0542521849274635,0.0546533539891243,0.0520084165036678,0.009683471173048,1.0005862712860107,0.0523938238620758,0.0279204696416854,0.0258860308676958,1.0319682359695437,0.0518469847738742,0.0530117265880107,0.0527953803539276,0.0523171946406364,0.0540630556643009,0.054151315242052,0.0522443950176239,0.053445566445589,0.0540422089397907,0.0519930273294448,0.0546180978417396,0.0541130453348159,0.0519504360854625,0.0094493087381124,0.999815046787262,1.000035524368286,0.0560272671282291,,110,,,,,2.8905417919158936,2.261804580688477,9.600398063659668
10.0,,11,,,0.0539367198944091,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.3250594139099121,3.5289113521575928,2.2398605346679688,9.39202117919922,2.8905417919158936,,
,,12,3.9753401279449454,2.229622602462769,,,,,0.0526994056999683,0.0282953009009361,0.0092043047770857,1.001252293586731,0.0523465611040592,0.0549977533519268,0.0541577413678169,0.0532207787036895,0.0529212951660156,0.0527706332504749,0.0530577152967453,0.0539366342127323,0.0538361929357051,0.0531224161386489,0.0543172955513,0.0547174401581287,0.0520450733602047,0.0096047250553965,1.0006498098373413,0.052396360784769,0.0279302261769771,0.0266027320176363,1.033483386039734,0.0519127920269966,0.0531705282628536,0.0529918372631073,0.0523392409086227,0.0544011145830154,0.0545346178114414,0.0523650757968425,0.0536360517144203,0.0542901530861854,0.05205550044775,0.0549320615828037,0.0545931458473205,0.0520384199917316,0.0094500603154301,0.9998719692230223,1.0000982284545898,0.056299865245819,,120,,,,,2.7842719554901123,2.2648696899414062,9.62986946105957
10.0,,12,,,0.061633825302124,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.3443384170532226,3.996598720550537,2.2338833808898926,9.336050987243652,2.7842719554901123,,
,,13,4.209183692932129,2.222160816192627,,,,,0.0526784360408782,0.0282982364296913,0.009193574078381,1.001517653465271,0.0524416714906692,0.0551088191568851,0.054334882646799,0.0533393956720829,0.0531933046877384,0.0531127266585826,0.0532905831933021,0.0541099570691585,0.0540964156389236,0.0533261336386203,0.0544260926544666,0.0548095218837261,0.0520736537873744,0.0095194494351744,1.0007476806640625,0.0523892194032669,0.027934605255723,0.0272471029311418,1.034997820854187,0.0520217306911945,0.053433571010828,0.0533221289515495,0.0524001494050025,0.054744828492403,0.0550168044865131,0.0525378547608852,0.0538902916014194,0.0546592585742473,0.0521726422011852,0.0552792958915233,0.0552822239696979,0.0521633103489875,0.0094749201089143,0.999984323978424,1.0001819133758545,0.0565760098397731,,130,,,,,2.741764068603516,2.270824909210205,9.68738842010498
10.0,,13,,,0.060009479522705,0.0010000000474974,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0.3333039283752441,3.698979377746582,2.2263455390930176,9.265942573547363,2.741764068603516,,
