epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,10,9.700000435113909,987.5555297851564,11.453333497047424,588.515380859375,
1,20,11.720000579953194,501.5504669189454,11.564444750547407,413.1259460449219,
2,30,12.180000543594362,372.22868041992194,12.893334031105042,329.6606140136719,
3,40,13.08000050485134,306.37586364746096,13.662222027778624,280.1158752441406,
4,50,14.280000776052477,264.9351669311524,14.10222202539444,247.41026306152344,
5,60,14.0800005197525,234.66235504150396,14.455555379390717,222.26329040527344,
6,70,14.88000072538853,209.7348861694336,14.871111512184145,201.96212768554688,
7,80,15.660000741481785,189.21587677001952,14.79777842760086,185.45587158203125,
8,90,16.2800008058548,172.73160705566403,14.982222020626068,170.83792114257812,
9,100,16.08000084757805,158.1127914428711,15.25111198425293,158.47962951660156,
10,110,16.2800008058548,145.87035369873047,15.235555171966553,147.650390625,
11,120,16.720000803470615,135.13232879638673,15.284444391727448,137.97512817382812,
12,130,16.84000089764595,125.7377326965332,15.451110899448397,129.49371337890625,
13,140,16.96000069379807,117.2833625793457,15.548889338970184,121.82604217529295,
14,150,17.180000692605972,109.84810256958008,15.68666696548462,115.33673095703124,
15,160,17.18000054359436,103.2791717529297,15.940000116825104,109.08387756347656,
16,170,17.58000105619431,97.1158546447754,16.15111082792282,103.44882202148438,
17,180,17.980000972747803,91.49766082763672,16.342222690582275,98.23178100585938,
18,190,17.920001000165943,86.65854873657227,16.431111097335815,93.78890228271484,
19,200,18.3800008893013,82.23632888793945,16.502222418785095,89.71195220947266,
20,210,18.56000080704689,78.32770767211915,16.668888926506042,85.90947723388672,
21,220,18.88000085949898,74.50798568725585,16.59555584192276,82.39949035644531,
22,230,19.140000790357597,71.18284149169922,16.67555570602417,79.4232406616211,
23,240,19.500000774860386,68.1665771484375,16.793332993984222,76.3182144165039,
24,250,19.30000066757202,65.357918548584,16.87111109495163,73.9708480834961,
25,260,19.580000936985016,62.607292938232426,16.89777821302414,71.22073364257812,
26,270,20.04000097513199,59.97395248413087,17.059999704360962,68.76687622070312,
27,280,19.980001002550125,57.491308593750006,17.053332924842834,66.39794921875,
28,290,20.28000086545945,55.24449081420899,17.15555638074875,64.20559692382812,
29,300,20.280000716447837,53.14940071105957,17.059999704360962,62.24785614013672,
30,310,20.36000102758408,51.302005767822266,17.23777800798416,60.62674331665039,
31,320,20.34000113606453,49.491450881958016,17.19111204147339,58.6749153137207,
32,330,20.600000917911533,47.63043975830079,17.29111075401306,56.95301818847656,
33,340,21.140000969171528,45.94602432250976,17.35111176967621,55.569915771484375,
34,350,21.56000077724457,44.366479110717776,17.384444177150726,53.99420547485352,
35,360,21.380001157522205,42.940808868408205,17.47555583715439,52.61806488037109,
36,370,21.70000106096268,41.499673461914064,17.51333326101303,51.32788848876953,
37,380,22.020000815391544,40.235656356811525,17.579999566078186,50.07070159912109,
38,390,21.820001006126404,38.9177806854248,17.697778344154358,48.95651626586914,
39,400,22.52000093460083,37.74174308776856,17.795555293560028,47.82575607299805,
40,410,22.42000117897988,36.63553581237793,17.888888716697693,46.7596435546875,
41,420,22.780001014471058,35.57198715209962,17.920000851154327,45.751075744628906,
42,430,23.200001269578937,34.57788734436035,18.11777800321579,44.88142776489258,
43,440,23.54000106453896,33.71576347351074,18.086667358875275,44.04496765136719,
44,450,23.920001089572903,32.77371311187744,18.168888986110687,43.14939498901367,
45,460,24.120000898838047,31.86605339050293,18.217778205871586,42.408992767333984,
46,470,24.60000112652779,31.091014099121097,18.33111196756363,41.80568313598633,
47,480,24.700000882148743,30.359921646118163,18.31333339214325,40.98183822631836,
48,490,24.640001207590103,29.657343101501468,18.40888857841492,40.23478698730469,
49,500,25.240001231431965,28.93148365020752,18.52000057697296,39.68058776855469,
50,510,25.30000120401382,28.174782752990723,18.53555589914322,38.97779083251953,
51,520,25.72000086307526,27.54664459228516,18.540000915527344,38.4243392944336,
52,530,25.780001580715183,26.91577491760254,18.60222220420837,37.80960464477539,
53,540,25.920000970363617,26.269692039489748,18.613334000110623,37.22868728637695,
54,550,26.280001252889637,25.6808406829834,18.726666271686558,36.74449920654297,
55,560,26.88000127673149,25.132028579711918,18.6622217297554,36.12514877319336,
56,570,26.460001170635227,24.642988586425783,18.762221932411197,35.64107894897461,
57,580,27.16000139713288,24.043398284912108,18.833333253860477,35.09382629394531,
58,590,27.420001029968265,23.54140758514404,18.87333393096924,34.591190338134766,
59,600,27.72000133991241,22.99858169555664,18.84444504976273,34.16246032714844,
60,610,28.000001311302185,22.545076179504395,19.02222186326981,33.72615051269531,
61,620,28.18000108003616,22.09717712402344,19.06666755676269,33.245849609375,
62,630,28.640001714229584,21.584304237365725,19.09777820110321,32.856109619140625,
63,640,28.68000134825706,21.157542991638184,19.00666654109955,32.35816192626953,
64,650,28.720001578330997,20.699112129211425,19.05333399772644,31.97120857238769,
65,660,29.180001318454742,20.28546886444092,19.03555542230606,31.660043716430664,
66,670,29.540001153945923,19.892478370666502,19.040000438690186,31.273630142211918,
67,680,30.000001788139347,19.55394763946533,19.175556302070618,30.83416748046875,
68,690,29.920001626014717,19.18196716308594,19.05777752399445,30.460418701171875,
