epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,5,9.68000039458275,2583.6375244140627,9.466087073087689,1178.5418701171875,
1,10,9.00000050663948,928.0805419921876,9.72869619727134,794.009033203125,
2,15,10.44000059366226,734.5712890625,10.01739129424095,681.2817993164062,
3,20,10.72000041604042,589.7366333007812,9.15304347872734,507.1794128417969,
4,25,9.120000600814809,437.9906799316407,8.95826146006584,389.37054443359375,
5,30,9.20000031590461,352.26055908203125,9.36695709824562,331.1661376953125,
6,35,9.80000048875808,306.14463500976564,9.97043475508689,297.77203369140625,
7,40,10.84000051021575,275.4425354003906,10.56173965334892,271.2257995605469,
8,45,11.56000047922134,247.50869445800785,10.95478311181068,246.4521484375,
9,50,11.440000385046,222.83507080078127,10.99304407835006,226.52438354492188,
10,55,11.16000056266784,204.17384948730472,10.96521764993667,212.3525238037109,
11,60,11.3600006699562,190.10183715820312,10.8626089990139,200.4785003662109,
12,65,11.44000053405761,177.8062957763672,10.82260906696319,189.614974975586,
13,70,11.52000054717063,166.77743835449218,10.85739135742187,179.91314697265625,
14,75,11.92000046372413,157.06321716308594,10.92000007629394,171.50765991210938,
15,80,11.96000054478645,148.63054504394532,10.95130443572998,164.10804748535156,
16,85,12.04000070691108,141.08609008789062,11.00521758198738,157.3921661376953,
17,90,12.16000080108642,134.2801025390625,10.98608747124672,151.2814483642578,
18,95,12.28000059723854,127.9982391357422,11.02782636880874,145.69871520996094,
19,100,12.24000036716461,123.17403411865234,11.01217418909072,144.57215881347656,1.1599442958831787
20,105,12.24000051617622,120.2628662109375,11.00173965096473,139.50753784179688,1.2730993032455444
21,110,12.04000040888786,115.57101745605468,11.0104352235794,135.3359832763672,1.1784180402755735
22,115,11.84000074863433,111.14669036865234,11.0104352235794,131.3050994873047,1.1316910982131958
23,120,12.04000055789947,106.7938201904297,11.02608740329742,127.34703063964844,1.171471357345581
24,125,12.04000055789947,102.9381286621094,11.01913079619407,123.60363006591795,1.236083745956421
25,130,11.68000057339668,99.3782699584961,11.00521758198738,120.56488800048828,1.1263877153396606
26,135,11.92000061273575,96.2365005493164,10.97217425704002,117.48535919189452,1.1006232500076294
27,140,11.72000080347061,93.11548309326172,10.97217425704002,114.50443267822266,1.0964194536209106
28,145,11.800000518560411,90.13079833984376,10.97739189863205,111.64119720458984,1.108572483062744
29,150,11.7600005865097,87.32481536865237,10.92000007629394,108.96839904785156,1.1117045879364014
30,155,11.600000709295273,84.66825561523439,10.90434789657592,106.34241485595705,1.1416155099868774
31,160,11.600000709295273,81.91912689208985,10.83304360508918,103.23551940917967,1.3853110074996948
32,165,11.60000056028366,79.73994750976563,10.8660876750946,101.66263580322266,1.119870662689209
33,170,11.68000057339668,77.50498657226564,10.88521778583526,99.60693359375,1.0667238235473633
34,175,11.44000053405761,75.29673919677735,10.87478324770927,97.2827606201172,1.1363903284072876
35,180,11.48000046610832,73.20496368408203,10.90434789657592,95.1753387451172,1.162330150604248
36,185,11.28000020980835,71.10379333496094,10.91826111078262,93.22602081298828,1.1656893491744995
37,190,11.28000065684318,69.33419647216797,10.90956553816795,91.34636688232422,1.1740766763687134
38,195,11.36000052094459,67.62410049438476,10.89739203453064,89.73158264160156,1.1155309677124023
39,200,11.48000031709671,65.79553527832032,10.92000007629394,87.74609375,1.2189884185791016
40,205,11.440000683069233,64.22426986694336,10.90434789657592,86.23587036132812,1.181294560432434
41,210,11.680000722408291,62.60442733764649,10.88869571685791,84.59263610839844,1.2197167873382568
42,215,11.40000060200691,60.95189514160157,10.91130450367927,83.2005386352539,1.1797051429748535
43,220,11.44000068306922,59.6291389465332,10.97565218806266,81.67181396484375,1.2121076583862305
44,225,11.40000060200691,58.43900909423829,10.98608747124672,80.47431945800781,1.141205668449402
45,230,11.44000068306922,56.87490692138671,10.94086989760398,78.2648696899414,1.456125020980835
46,235,11.52000054717064,55.45102157592774,10.93391329050064,77.07117462158203,1.4067507982254028
47,240,11.80000066757202,54.48976821899414,10.97565218806266,76.38225555419922,1.1904054880142212
48,245,11.84000059962272,53.35716781616212,10.97565218806266,75.32483673095703,1.1326067447662354
49,250,11.92000076174736,52.13801422119141,10.96695661544799,73.67655181884766,1.3066848516464231
50,255,11.88000068068504,51.10559692382813,10.98782643675804,72.75765228271484,1.2100647687911987
51,260,12.04000055789947,50.054541778564456,11.04000061750412,71.87113952636719,1.1252683401107788
52,265,12.12000042200088,49.03460388183594,11.02782636880874,70.72991943359375,1.1502070426940918
53,270,12.32000052928924,47.85537719726563,11.03652194142341,69.30549621582031,1.2859165668487549
54,275,12.440000474452969,47.06179962158203,11.08347848057746,68.5785903930664,1.1878266334533691
55,280,12.52000048756599,46.27032394409179,11.109565943479527,67.71185302734375,1.1353988647460938
56,285,12.36000061035156,45.301210021972665,11.0608696937561,66.81568145751953,1.1166208982467651
57,290,12.440000474452969,44.1422218322754,11.05913072824478,65.19165802001953,1.374369978904724
58,295,12.56000056862831,43.60170364379883,11.12521812319755,64.83284759521484,1.1849414110183716
59,300,12.640000879764552,42.87087631225586,11.09217405319213,64.15119171142578,1.1221439838409424
60,305,12.800000607967371,42.12694854736328,11.12000048160553,63.35051345825195,1.1003296375274658
61,310,12.760000675916668,41.41217422485352,11.14434823393821,62.34314727783203,1.174008846282959
62,315,12.68000051379204,40.60907897949219,11.10608726739883,61.43849563598633,1.2105928659439087
63,320,12.88000047206878,39.83807830810547,11.1008696258068,60.67378616333008,1.204347848892212
64,325,12.96000078320503,39.13263549804688,11.14956587553024,59.75278472900391,1.268137812614441
65,330,13.00000041723251,38.624942779541016,11.12347841262817,59.31309509277344,1.1540875434875488
66,335,13.160000592470167,37.90345306396485,11.18608713150024,58.28023147583008,1.2653074264526367
67,340,13.16000044345855,37.22733154296876,11.15130484104156,57.4810791015625,1.2901068925857544
68,345,13.12000066041946,36.73179168701172,11.13739162683487,57.140892028808594,1.1680755615234375
69,350,13.200000524520869,36.02800445556641,11.160000413656231,56.18244934082031,1.2737224102020264
70,355,13.360000252723689,35.52719650268555,11.20173931121826,55.91574096679688,1.1370171308517456
71,360,13.360000252723689,34.96042098999024,11.21217459440231,55.15592575073242,1.182158350944519
72,365,13.48000049591064,34.32338294982911,11.21217459440231,54.49264526367188,1.1870237588882446
73,370,13.400000631809233,33.687376785278325,11.2226091325283,53.66514587402344,1.2603802680969238
74,375,13.400000631809233,33.30242233276367,11.23478263616561,53.218048095703125,1.210202693939209
75,380,13.32000061869621,32.613546752929686,11.23826131224632,52.706451416015625,1.186771035194397
76,385,13.44000041484832,32.218789672851564,11.24173924326896,51.849727630615234,1.2891368865966797
77,390,13.36000055074692,31.686034774780275,11.24173924326896,50.7734375,1.486639142036438
78,395,13.40000048279762,31.26380424499512,11.25565245747566,50.71184921264648,1.297333598136902
79,400,13.24000030755996,30.71201210021973,11.30087003111839,50.36571502685547,1.2359384298324585
80,405,13.16000074148178,30.273738098144538,11.33217439055442,49.99814987182617,1.1857436895370483
81,410,13.040000498294829,29.96134643554688,11.37565225362777,49.56194305419922,1.1524866819381714
82,415,12.96000063419342,29.54976234436036,11.36347874999046,49.00522232055664,1.17296302318573
83,420,12.8800006210804,28.977215957641604,11.37565225362777,48.01982879638672,1.3469065427780151
84,425,12.96000048518181,28.612133789062497,11.39478310942649,47.44965362548828,1.3892149925231934
85,430,12.80000045895576,28.22018699645996,11.35652214288711,47.39152526855469,1.2391834259033203
86,435,12.96000063419342,27.78060760498047,11.36869639158248,46.94782638549805,1.2231086492538452
87,440,13.08000057935714,27.447607803344727,11.40173971652984,46.52126693725586,1.204517841339111
88,445,13.240000605583193,26.92297592163086,11.39478310942649,46.11071014404297,1.1928927898406982
89,450,13.28000068664551,26.63311920166016,11.3843485713005,45.35222625732422,1.3166958093643188
90,455,13.240000605583193,26.40520133972168,11.39826104044914,45.25170516967773,1.1929895877838137
91,460,13.16000044345855,25.92563629150391,11.44695654511451,44.83519744873047,1.1870225667953491
92,465,13.20000067353248,25.49846076965332,11.47130504250526,44.20236587524414,1.27076256275177
93,470,13.04000064730644,25.33176956176758,11.44695654511451,44.02566146850586,1.182741403579712
94,475,12.8800006210804,25.00162353515625,11.48347854614257,43.40359878540039,1.258628249168396
95,480,12.960000336170191,24.5491886138916,11.49565279483795,43.1255989074707,1.2218842506408691
96,485,13.000000566244118,24.26671447753906,11.52173951268196,42.1860466003418,1.4359735250473022
97,490,13.120000362396238,23.99316864013672,11.52000054717063,42.44319534301758,1.1961122751235962
98,495,13.16000074148178,23.70667304992676,11.46782636642456,42.0358772277832,1.2102891206741333
99,500,13.240000605583193,23.60463752746582,11.47652193903923,41.89397811889648,1.1286145448684692
100,505,13.24000030755996,23.306730270385746,11.4886961877346,41.3635368347168,1.1896651983261108
102,515,13.12000095844269,22.67831268310547,11.52695715427398,40.65014266967773,1.1928590536117554
104,525,13.240000903606411,22.223922348022462,11.55130490660667,39.79801559448242,1.2669215202331543
106,535,13.12000066041946,21.615351104736327,11.58956587314605,39.3474235534668,1.1890844106674194
108,545,13.24000030755996,21.365979766845705,11.58608719706535,39.0213737487793,1.0851759910583496
