epoch,step,train_accuracy,train_loss,val_accuracy,val_loss,phdim_0
0,8,9.950000420212746,39284.05737304688,10.360714048147202,20580.9765625,
1,16,10.20000046119094,15553.337524414062,11.244642734527588,12139.521484375,
2,24,11.425000429153442,11246.237426757812,11.312499642372131,10031.1806640625,
3,32,11.4250005222857,8941.869445800781,11.057142913341522,7743.97802734375,
4,40,11.775000393390656,7062.232299804688,11.053571105003355,6474.833984375,
5,48,11.400000471621752,6028.696716308594,11.405356973409653,5714.30126953125,
6,56,11.575000640004871,5340.472412109375,11.48928552865982,5130.74755859375,
7,64,11.27500059083104,4795.39208984375,11.046428233385086,4672.46533203125,
8,72,10.850000474601984,4367.3675537109375,10.678571462631226,4313.1328125,
9,80,10.900000482797624,4021.1658325195312,10.492856800556185,4011.40478515625,
10,88,10.52500056102872,3726.032958984375,10.528571158647535,3751.69873046875,
11,96,10.500000510364773,3469.233917236328,10.587500035762789,3525.77734375,
12,104,10.425000451505184,3245.186798095703,10.544642806053162,3325.9130859375,
13,112,10.400000400841236,3045.957244873047,10.50357148051262,3147.548828125,
14,120,10.1500004529953,2868.3411560058594,10.448214411735536,2986.370849609375,
15,128,10.075000487267973,2708.1267700195312,10.458928346633911,2841.72998046875,
16,136,9.925000462681057,2563.7127380371094,10.430356860160828,2708.5322265625,
17,144,9.975000564008951,2431.1443481445312,10.39285734295845,2587.446533203125,
18,152,10.175000503659248,2309.468292236328,10.316071659326552,2476.08056640625,
19,160,10.250000469386578,2200.234375,10.31964272260666,2373.440673828125,
20,168,10.62500048428774,2096.1390075683594,10.303571075201036,2278.440185546875,
21,176,10.450000409036877,2002.5237731933596,10.298214107751846,2189.157470703125,
22,184,10.3000002913177,1914.6686096191409,10.266071557998655,2107.4111328125,
23,192,10.275000426918268,1833.723892211914,10.257142782211304,2030.5032958984373,
24,200,10.325000435113909,1757.7012329101562,10.151785612106323,1958.705322265625,
25,208,10.375000443309546,1687.3382263183594,10.1624995470047,1892.20849609375,
26,216,10.325000435113909,1622.5660705566406,10.183928161859512,1829.8221435546875,
27,224,10.250000283122064,1561.9505310058594,10.203571617603302,1770.88134765625,
28,232,10.350000578910112,1505.1042938232422,10.183928161859512,1714.91064453125,
29,240,10.20000046119094,1451.0369415283203,10.167857259511948,1662.0029296875,
30,248,10.175000410526993,1400.0828857421875,10.155356675386429,1611.681884765625,
31,256,10.12500049546361,1352.654800415039,10.08392870426178,1564.083740234375,
32,264,10.125000402331352,1306.9746856689453,10.078570991754532,1519.006103515625,
33,272,10.200000554323196,1264.9041290283203,10.05714237689972,1476.22802734375,
34,280,10.250000469386578,1224.8616180419922,10.028571635484695,1436.018798828125,
35,288,10.300000477582216,1187.1432647705078,9.971428662538528,1397.4146728515625,
36,296,10.22500041872263,1151.071792602539,9.974999725818634,1360.3704833984375,
37,304,10.125000588595867,1116.956558227539,9.94642823934555,1325.5079345703125,
38,312,10.000000428408384,1084.503677368164,9.933928400278091,1292.0478515625,
39,320,10.125000402331352,1053.253532409668,9.932142496109009,1259.498046875,
40,328,10.000000428408384,1023.3825149536132,9.94642823934555,1228.1492919921875,
41,336,10.175000410526993,994.8979110717772,9.971428662538528,1198.2559814453125,
42,344,10.000000428408384,967.6086807250977,9.96607095003128,1169.129150390625,
43,352,10.10000053793192,941.461769104004,9.95892882347107,1141.4735107421875,
44,360,10.250000469386578,916.4180297851562,9.903571009635924,1114.935791015625,
45,368,10.1500004529953,892.349365234375,9.882142394781113,1089.6112060546875,
46,376,10.125000402331352,869.3806838989258,9.878571331501009,1065.186279296875,
47,384,10.250000469386578,847.1943817138672,9.930357336997986,1040.679931640625,
48,392,10.125000309199097,825.6704940795898,9.874999523162842,1017.7284545898438,
49,400,9.975000470876694,805.2294540405273,9.803571552038193,995.550048828125,
50,408,9.950000420212746,785.1545944213867,9.76964309811592,973.7034301757812,
51,416,10.02500057220459,766.0712051391602,9.785714000463486,952.599365234375,
52,424,10.000000521540642,747.3550643920898,9.810714423656464,932.4235229492188,
53,432,10.05000052973628,729.7285461425781,9.72857102751732,912.7081298828124,
54,440,10.175000503659248,712.2617111206055,9.757142513990402,893.6107177734375,
55,448,10.175000410526993,695.6184844970703,9.714285284280775,875.1659545898438,
56,456,10.175000503659248,679.5053253173828,9.753571450710297,857.005615234375,
57,464,10.300000477582216,663.999755859375,9.74285677075386,839.7940673828125,
58,472,10.350000578910112,649.2864837646484,9.73571389913559,822.7218017578125,
59,480,10.300000570714474,634.7116928100586,9.701785445213318,806.5933837890625,
60,488,10.325000528246164,620.9842834472656,9.694642573595049,790.88134765625,
61,496,10.475000459700825,607.4836730957031,9.68928560614586,775.6224975585938,
62,504,10.425000451505184,594.6422348022461,9.669642895460129,760.58447265625,
63,512,10.425000451505184,581.9554214477539,9.678571671247482,745.9723510742188,
64,520,10.450000409036877,569.8547515869141,9.69107151031494,731.9515991210938,
65,528,10.400000400841236,557.8882522583008,9.732142835855484,718.1904296875,
66,536,10.22500041872263,546.3254852294922,9.701785445213318,704.7210083007812,
67,544,10.10000053793192,534.9933166503906,9.669642895460129,691.39111328125,
68,552,10.20000046119094,523.7873802185059,9.658928215503693,678.315185546875,
69,560,10.1500004529953,513.1250801086426,9.671428799629211,665.7335815429688,
70,568,10.0000006146729,502.4837760925293,9.641071408987044,653.51708984375,
71,576,9.950000327080488,492.42819595336914,9.666071087121964,641.2787475585938,
72,584,10.150000359863045,482.3882446289063,9.61071401834488,629.5875244140625,
73,592,10.20000046119094,472.8818740844727,9.596428275108336,618.364013671875,
74,600,10.050000436604025,463.4131965637207,9.592857211828232,607.2318115234375,
75,608,10.075000487267973,454.2640571594238,9.564285725355148,596.2446899414062,
76,616,10.150000359863045,445.2161445617676,9.63035672903061,585.4603271484375,
77,624,10.1500004529953,436.45749282836914,9.671428799629211,574.9935913085938,
78,632,10.12500049546361,428.0622901916504,9.633928537368774,564.683837890625,
79,640,10.075000487267973,419.9173393249512,9.687499701976776,554.7536010742188,
80,648,10.250000469386578,411.7968330383301,9.708928316831589,544.9653930664062,
81,656,10.175000410526993,403.9336395263672,9.648214280605316,535.157958984375,
82,664,9.975000377744436,396.1982841491699,9.65714305639267,525.63818359375,
83,672,9.925000369548798,388.485782623291,9.674999862909315,516.3789672851562,
84,680,9.950000420212746,381.0713806152344,9.671428799629211,507.1541137695313,
85,688,9.77500043809414,373.70068359375,9.6767857670784,498.0917053222656,
86,696,9.850000403821468,366.6484756469727,9.658928215503693,489.2294921875,
87,704,9.80000039562583,359.6930274963379,9.748214483261108,480.5911865234375,
88,712,9.750000480562449,352.85720443725586,9.771428257226944,472.3111572265625,
89,720,9.975000470876694,346.3685417175293,9.798213839530945,464.1059875488281,
90,728,10.000000521540642,339.98121643066406,9.785714000463486,456.1885681152344,
91,736,9.975000564008951,333.6901931762696,9.780357033014296,448.6305236816406,
92,744,9.850000496953726,327.6922416687012,9.783928096294405,440.8926086425781,
93,752,9.875000454485416,321.7043533325196,9.798213839530945,433.4157409667969,
94,760,9.900000412017109,315.9066772460937,9.796428680419922,426.0702209472656,
95,768,10.050000436604025,310.14327239990234,9.846428781747818,418.9382934570313,
96,776,10.050000343471766,304.5879898071289,9.839285910129547,411.7902526855469,
97,784,10.32500034198165,299.0203514099121,9.77500006556511,404.8031005859375,
