batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
18.0,0,,,0.1334667205810547,0.0,8939.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7097725868225098,0.0223738681524992,3.7844862937927246,44.01305770874024,0.0,,
,1,0.0,2.513401746749878,,,,,0.0515437647700309,0.0266879517585039,0.0071559934876859,0.9993396997451782,0.0511036589741706,0.0516970865428447,0.0505648367106914,0.0516157411038875,0.051671877503395,0.0518036596477031,0.0512437522411346,0.0518687553703784,0.0512090250849723,0.0513318516314029,0.0521193332970142,0.0516091547906398,0.0519666746258735,0.0070058479905128,0.9995175004005432,0.0515308864414691,0.0266850478947162,0.0084318937733769,1.0032711029052734,0.0511895455420017,0.052415944635868,0.0512947104871273,0.0516575127840042,0.0513569042086601,0.0521272420883178,0.0512098856270313,0.0513599626719951,0.0514632128179073,0.051262367516756,0.0522249937057495,0.0520436316728591,0.0519288182258605,0.0070155607536435,0.9992863535881042,1.0028455257415771,0.0516455322504043,,18,,,,,0.0,2.516810178756714,12.389015197753906
18.0,1,,,0.1051874160766601,0.0010000000474974,8939.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,3.195472955703736,0.626468300819397,2.404094696044922,11.068405151367188,0.0,,
,2,1.0515718460083008,2.3291563987731934,,,,,0.0521699711680412,0.0276813674718141,0.0087332213297486,0.9990515112876892,0.0513498075306415,0.0522884875535965,0.0510902553796768,0.0518312938511371,0.0524607971310615,0.0524389594793319,0.0514939464628696,0.0524141304194927,0.0517062321305274,0.0516417510807514,0.0527208857238292,0.0521555915474891,0.0521795749664306,0.0089558372274041,0.999110758304596,0.0521390922367572,0.0275822002440691,0.0151346689090132,1.0122452974319458,0.0513400435447692,0.0534084439277648,0.0522821471095085,0.0519057996571064,0.051838856190443,0.0526645183563232,0.051410861313343,0.0522212460637092,0.052388496696949,0.0515224747359752,0.0527748055756092,0.0526266880333423,0.0521254688501358,0.0086631355807185,0.998901665210724,1.0026816129684448,0.0533089749515056,,36,,,,,1.063829779624939,2.3404486179351807,10.385894775390623
18.0,2,,,0.1134073734283447,0.0010000000474974,8939.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,2.9905004501342773,0.9732632637023926,2.322801351547241,10.20422077178955,1.063829779624939,,
,3,1.006824016571045,2.3070778846740723,,,,,0.052330445498228,0.0279215406626462,0.0090526519343256,0.9989347457885742,0.0513994991779327,0.0524279698729515,0.0512108094990253,0.0518809184432029,0.052649475634098,0.0526001453399658,0.051558218896389,0.0525635778903961,0.0518400743603706,0.0517194345593452,0.0528518669307231,0.0522751100361347,0.0522231683135032,0.0093252845108509,0.9989713430404664,0.0523182973265647,0.027801850810647,0.0187547635287046,1.0181519985198977,0.0513788275420665,0.0537251681089401,0.0526631362736225,0.0519586987793445,0.0520336963236331,0.0528349056839942,0.0514478087425231,0.0524501837790012,0.0526542700827121,0.0515919104218483,0.0529054999351501,0.0527735091745853,0.0521858185529708,0.0090262880548834,0.9987623691558838,1.002644181251526,0.0544366165995597,,54,,,,,1.2765957117080688,2.310718536376953,10.081665992736816
18.0,3,,,0.09623384475708,0.0010000000474974,8939.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0.4903433322906494,0.7495245933532715,2.3090476989746094,10.06483554840088,1.2765957117080688,,
,4,1.0739456415176392,2.301339626312256,,,,,0.0523645393550396,0.0279704630374908,0.0091028595343232,0.99888813495636,0.0514080747961998,0.0524550043046474,0.0512334704399108,0.0518964789807796,0.0526947900652885,0.0526383556425571,0.0515714846551418,0.0526141747832298,0.0518878139555454,0.0517396889626979,0.0528870895504951,0.0522945299744606,0.0522250980138778,0.0093769701197743,0.998920202255249,0.0523625276982784,0.027857081964612,0.0207868758589029,1.0218020677566528,0.0513817630708217,0.0538080334663391,0.0527544282376766,0.0519467070698738,0.0520856492221355,0.0528699681162834,0.0514554902911186,0.0524762719869613,0.0526954568922519,0.0516067333519458,0.0529127940535545,0.052784614264965,0.0521975643932819,0.0091066993772983,0.998719036579132,1.0026359558105469,0.0551369935274124,,72,,,,,0.212765946984291,2.3082454204559326,10.056764602661133
18.0,4,,,0.0985801219940185,0.0010000000474974,8939.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,3.1653339862823486,0.9732632637023926,2.306204319000244,10.036258697509766,0.212765946984291,,
,5,1.0627586841583252,2.2991385459899902,,,,,0.0523691102862358,0.0279818605631589,0.0091291209682822,0.9988394975662231,0.0514048375189304,0.0524531342089176,0.0512303933501243,0.0518952272832393,0.0527014285326004,0.0526435114443302,0.0515885651111602,0.0526270344853401,0.0518836826086044,0.0517494343221187,0.052945751696825,0.0523143000900745,0.0522376410663127,0.0093721328303217,0.9988818168640136,0.0523783825337886,0.0278768595308065,0.0222472697496414,1.0243781805038452,0.0513795986771583,0.0538281239569187,0.0527735948562622,0.0519620217382907,0.05212127789855,0.05289077013731,0.0514485910534858,0.0524538271129131,0.0526795983314514,0.0516067370772361,0.0529001764953136,0.0527701489627361,0.0521990396082401,0.0091014271602034,0.9986577033996582,1.0026373863220217,0.0556802675127983,,90,,,,,0.4255318939685821,2.304222822189331,10.016390800476074
