batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,phdim_0,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
14.0,0,,,0.1090278625488281,0.0,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.6139328479766846,0.0283406544476747,4.204196453094482,66.96676635742188,0.0,,
,1,0.0,2.8156511783599854,,,,,0.0515329614281654,0.0262518618255853,0.0062975236214697,0.9993219375610352,0.0511390902101993,0.0520008653402328,0.0515573062002658,0.0520291067659854,0.0515417717397213,0.051638163626194,0.0515895150601863,0.0508494824171066,0.0517944879829883,0.0510844141244888,0.0514458306133747,0.0512758195400238,0.0517695732414722,0.0062142289243638,0.9997365474700928,0.0514181107282638,0.0262479688972234,0.0069306041114032,1.0016045570373535,0.051382228732109,0.0514060966670513,0.0521255247294902,0.051422469317913,0.0515316799283027,0.0507329031825065,0.0509354546666145,0.0514847785234451,0.0516552589833736,0.0513899065554142,0.0515904203057289,0.0516439452767372,0.0515577271580696,0.006355763413012,0.9991682767868042,0.9984050393104552,0.0513177365064621,,14,,,,,0.0,2.821509838104248,16.802200317382812
14.0,1,,,0.0873796939849853,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1.8828258514404297,0.1275329440832138,2.575738906860352,13.141023635864258,0.0,,
,2,1.0344339609146118,2.377393960952759,,,,,0.0522347465157508,0.0273756105452775,0.0085293194279074,0.998718559741974,0.0514824315905571,0.0528425984084606,0.0523458234965801,0.0526437200605869,0.0520661808550357,0.0522724650800228,0.052020251750946,0.0512428171932697,0.0521603524684906,0.0513091199100017,0.0521158725023269,0.0520258024334907,0.0521004647016525,0.008782391436398,0.9994754791259766,0.0519641377031803,0.0272387508302927,0.0135273626074194,1.00851309299469,0.0515751391649246,0.0520153082907199,0.052805695682764,0.0517079979181289,0.0522904507815837,0.0514579117298126,0.0512230806052684,0.051743384450674,0.0520035028457641,0.0515753589570522,0.0521571934223175,0.0522426664829254,0.0518135912716388,0.0085800113156437,0.998381733894348,0.9981935024261476,0.0525845289230346,,28,,,,,0.9778911471366882,2.387178897857666,10.882749557495115
14.0,2,,,0.0770900249481201,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2.1979422569274902,0.9210712909698486,2.354611873626709,10.534039497375488,0.9778911471366882,,
,3,1.1761372089385986,2.3211259841918945,,,,,0.0525413304567337,0.0278124753385782,0.0091671179980039,0.9984859824180604,0.0516198053956031,0.053176399320364,0.0527186021208763,0.0528845600783824,0.0523769296705722,0.0526059903204441,0.0522031188011169,0.0514367260038852,0.0523438192903995,0.0513879731297493,0.0524995252490043,0.0524109601974487,0.0522755421698093,0.0095174489542841,0.9993880391120912,0.0522309318184852,0.0276099257171154,0.0181954223662614,1.0151047706604004,0.0516616627573967,0.0522737950086593,0.0530697293579578,0.0518137626349926,0.0525308400392532,0.0517026185989379,0.0513155125081539,0.0518788173794746,0.0522409528493881,0.0516419671475887,0.0525599122047424,0.0526702813804149,0.0519380345940589,0.0092487474903464,0.9981265664100648,0.9981231093406676,0.0537660829722881,,42,,,,,0.5952380895614624,2.328413724899292,10.261651039123535
14.0,3,,,0.082550048828125,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0.4423530101776123,0.7510273456573486,2.319699048995972,10.172612190246582,0.5952380895614624,,
,4,0.991922914981842,2.306511402130127,,,,,0.0526372715830802,0.0279447138309478,0.0093487724661827,0.9983851909637452,0.0516616962850093,0.0532800629734993,0.0528383813798427,0.0529473088681697,0.0524790734052658,0.0527127422392368,0.0522579699754715,0.0515023581683635,0.0524463020265102,0.0514097698032856,0.0526150166988372,0.0525212511420249,0.0523362979292869,0.0097267916426062,0.9993398785591124,0.0523193553090095,0.027733514085412,0.0210324004292488,1.0196232795715332,0.051694206893444,0.0523356013000011,0.0531266368925571,0.0518528185784816,0.0526089146733284,0.0517804771661758,0.0513425357639789,0.051923930644989,0.0523251295089721,0.0516651049256324,0.0526778101921081,0.0527988821268081,0.0519803091883659,0.0094505632296204,0.9980169534683228,0.99810129404068,0.0545761659741401,,56,,,,,1.062925100326538,2.314004898071289,10.114852905273438
14.0,4,,,0.0753519535064697,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1.6321256160736084,0.949411928653717,2.309187173843384,10.066239356994627,1.062925100326538,,
,5,1.1336262226104736,2.301343441009521,,,,,0.0526646524667739,0.0279838386923074,0.0094054881483316,0.9983533024787904,0.0516668856143951,0.0533100590109825,0.0528726540505886,0.0529648661613464,0.0525078289210796,0.052742350846529,0.0522777400910854,0.0514914654195308,0.0524349138140678,0.0514043681323528,0.0526533089578151,0.0525585077702999,0.0523565448820591,0.0097834561020135,0.9993264079093932,0.0523526780307292,0.0277813449501991,0.0228651389479637,1.0227644443511963,0.0516955703496933,0.0523365251719951,0.053120207041502,0.051851600408554,0.0526280477643013,0.051796980202198,0.0513475053012371,0.0519046373665332,0.0523340739309787,0.0516615808010101,0.0527049414813518,0.0528340637683868,0.051993042230606,0.0095181632786989,0.9979989528656006,0.99809467792511,0.0551388934254646,,70,,,,,0.7653061151504517,2.3087823390960693,10.062164306640623
14.0,5,,,0.0704338550567627,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0.3889722824096679,0.9210712909698486,2.305269241333008,10.026877403259276,0.7653061151504517,,
,6,1.0486042499542236,2.298293113708496,,,,,0.0526753813028335,0.0280006919056177,0.009381404146552,0.9983333945274352,0.0516802445054054,0.0533229038119316,0.0528853647410869,0.0529905334115028,0.0525164268910884,0.0527516454458236,0.0522940345108509,0.0514978133141994,0.0524529889225959,0.0514076240360736,0.0526756420731544,0.0525813102722168,0.0523733533918857,0.0097831031307578,0.9993113279342652,0.0523613691329956,0.0277966223657131,0.0242373663932085,1.0251364707946775,0.0516876652836799,0.0523341000080108,0.0531148016452789,0.0518532842397689,0.0526494495570659,0.0518113784492015,0.0513384118676185,0.0518974177539348,0.0523362979292869,0.0516633130609989,0.0526851043105125,0.052823357284069,0.0519898906350135,0.0095365298911929,0.99796724319458,0.9980928301811218,0.0555854737758636,,84,,,,,0.9778911471366882,2.305598735809326,10.030181884765623
14.0,6,,,0.0768899917602539,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,0.4188382625579834,1.105285406112671,2.301799297332764,9.992144584655762,0.9778911471366882,,
,7,1.1052855253219604,2.2959492206573486,,,,,0.052678070962429,0.0280080083757638,0.0093869995325803,0.9983145594596864,0.0516772344708442,0.0533242933452129,0.0528892837464809,0.0529878288507461,0.0525184459984302,0.0527538768947124,0.0523015595972538,0.0514823459088802,0.0524224266409873,0.0514040291309356,0.0526721738278865,0.0525701791048049,0.0523842237889766,0.0097988080233335,0.9992979764938354,0.052370935678482,0.0278105475008487,0.0254384949803352,1.02717387676239,0.0516808778047561,0.0523226559162139,0.0530961006879806,0.0518341176211833,0.052653819322586,0.051807589828968,0.0513274185359478,0.0518875755369663,0.0523345358669757,0.0516625568270683,0.0526806265115737,0.0528239011764526,0.0519806630909442,0.009537543170154,0.997967004776001,0.9980920553207396,0.0559927858412265,,98,,,,,0.807823121547699,2.3042805194854736,10.016968727111816
14.0,7,,,0.0668344497680664,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.3826801776885986,0.7935383319854736,2.301561117172241,9.989765167236328,0.807823121547699,,
,8,1.1194559335708618,2.2954468727111816,,,,,0.0526793748140335,0.0280139427632093,0.0093811294063925,0.9982879757881165,0.0516776889562606,0.0533242672681808,0.052890807390213,0.0529844984412193,0.0525209233164787,0.0527574606239795,0.0522987395524978,0.0514730289578437,0.0524142682552337,0.0514018088579177,0.0526917055249214,0.052581787109375,0.0523932352662086,0.0098067047074437,0.9992840886116028,0.0523761846125125,0.027820348739624,0.0264346394687891,1.028896450996399,0.0516737103462219,0.0522986315190792,0.0530608110129833,0.0518295466899871,0.0526629760861396,0.0518058575689792,0.0513204112648963,0.0518801622092723,0.0523300394415855,0.051660519093275,0.0526638813316822,0.0528094470500946,0.0519815161824226,0.0095497807487845,0.9979405403137208,0.9980934262275696,0.0563767589628696,,112,,,,,0.7653061151504517,2.302934408187866,10.003494262695312
14.0,8,,,0.0917379856109619,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,1.9771032333374023,0.9352415800094604,2.3014731407165527,9.988886833190918,0.7653061151504517,,
,9,1.1761372089385986,2.294003486633301,,,,,0.0526788868010044,0.0280207749456167,0.0093665458261966,0.9982389211654664,0.0516719743609428,0.0533260554075241,0.0528934672474861,0.0529957860708236,0.0525239296257495,0.0527619607746601,0.0523103475570678,0.0514712333679199,0.0524222925305366,0.0514042153954505,0.0527046956121921,0.0525746271014213,0.0524022541940212,0.0097812619060277,0.9992592334747314,0.0523849688470363,0.0278362054377794,0.0273739770054817,1.0303096771240234,0.051659919321537,0.0523002967238426,0.0530565865337848,0.0518178269267082,0.0526783727109432,0.0518015958368778,0.0513006150722503,0.0518565662205219,0.0523202456533908,0.0516526140272617,0.0526607409119606,0.0528055056929588,0.0519592948257923,0.0095729827880859,0.9979053139686584,0.9980952739715576,0.0567466020584106,,126,,,,,0.5952380895614624,2.302628993988037,10.000438690185549
14.0,9,,,0.1185593605041503,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0.5778939723968506,1.0344338417053225,2.298882484436035,9.963041305541992,0.5952380895614624,,
,10,1.0627745389938354,2.293510913848877,,,,,0.0526802390813827,0.0280288998037576,0.0093467710539698,0.9981811046600342,0.0516770593822002,0.053327701985836,0.0528965294361114,0.0529950037598609,0.0525240488350391,0.0527625940740108,0.0523097813129425,0.051463671028614,0.0523905418813228,0.0514083206653595,0.0527418851852417,0.0525922067463398,0.0524315945804119,0.009785508736968,0.9992192387580872,0.052390020340681,0.0278510265052318,0.0281791239976882,1.0315542221069336,0.0516524203121662,0.0523228272795677,0.0530780777335166,0.0518118031322956,0.0527025684714317,0.0518036670982837,0.0513049662113189,0.0518223606050014,0.0523052178323268,0.0516470856964588,0.0526200011372566,0.0527617931365966,0.0519492514431476,0.0095887836068868,0.9978376030921936,0.9980981349945068,0.0571173168718814,,140,,,,,0.9353741407394408,2.3007266521453857,9.981432914733888
14.0,10,,,0.1532273292541504,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,0.7532272338867188,0.8927305936813354,2.298328161239624,9.957521438598633,0.9353741407394408,,
,11,1.1336262226104736,2.29206919670105,,,,,0.0526768490672111,0.0280320905148983,0.0093282489106059,0.9981291890144348,0.0516789816319942,0.0533287040889263,0.0529033653438091,0.0529962666332721,0.0525282882153987,0.0527709908783435,0.0523141324520111,0.0515192449092865,0.0524438619613647,0.0514403544366359,0.052786823362112,0.0525999069213867,0.0524474494159221,0.0097712138667702,0.9992161989212036,0.0523976199328899,0.0278656240552663,0.0289416089653968,1.0326534509658811,0.0516427867114543,0.0522876158356666,0.0530200190842151,0.0518026798963546,0.052717637270689,0.0517939999699592,0.0512857586145401,0.0518233366310596,0.0523119792342186,0.0516535826027393,0.0525952912867069,0.0527438074350357,0.0519411526620388,0.0096011757850646,0.9977843165397644,0.9981048703193665,0.0574826672673225,,154,,,,,0.7653061151504517,2.3005659580230717,9.979828834533691
14.0,11,,,0.1078364849090576,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,0.5825862884521484,0.9210712909698486,2.2972617149353027,9.946907043457031,0.7653061151504517,,
,12,1.0769449472427368,2.29166841506958,,,,,0.0526811592280864,0.0280459318310022,0.009323900565505,0.9980704188346864,0.0516852103173732,0.0533350780606269,0.0529105886816978,0.0530185252428054,0.052533533424139,0.052775502204895,0.0523296631872653,0.051596812903881,0.0525079891085624,0.0514654591679573,0.0528582334518432,0.0526612475514411,0.0524755790829658,0.0097721796482801,0.9991782903671264,0.0524063073098659,0.0278809480369091,0.0296255815774202,1.0336202383041382,0.0516337454319,0.0522729717195034,0.0529898926615715,0.0518046021461486,0.0527467429637908,0.0517972782254219,0.0512776114046573,0.0518156737089157,0.052310399711132,0.0516552589833736,0.0525423102080822,0.0527165830135345,0.051930908113718,0.0096337366849184,0.9976952075958252,0.9981171488761902,0.0578522011637687,,168,,,,,0.9778911471366882,2.2997095584869385,9.971285820007324
14.0,12,,,0.1009449958801269,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,0.5363361835479736,0.9635822772979736,2.297297954559326,9.947267532348633,0.9778911471366882,,
,13,1.0911152362823486,2.290832996368408,,,,,0.0526776313781738,0.0280513688921928,0.0092775393277406,0.9980207681655884,0.0516991652548313,0.0533396117389202,0.052924059331417,0.053013626486063,0.052546139806509,0.0527958944439888,0.0523409061133861,0.0517250932753086,0.0525995083153247,0.0515237376093864,0.0529958494007587,0.0527671575546264,0.0525343939661979,0.0097454357892274,0.9991832375526428,0.0524152554571628,0.0278999954462051,0.0302250571548938,1.0345109701156616,0.0516232401132583,0.0522781424224376,0.052989087998867,0.0517929382622242,0.0527950562536716,0.0517812967300415,0.0512746348977088,0.0518402270972728,0.0523259155452251,0.0516592189669609,0.0525313876569271,0.0527448281645774,0.0519122928380966,0.0096630463376641,0.9976455569267272,0.9981346130371094,0.0582343824207782,,182,,,,,0.7227891087532043,2.300602436065674,9.98019313812256
14.0,13,,,0.0713729858398437,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,0.3979997634887695,1.0344338417053225,2.297903060913086,9.953289031982422,0.7227891087532043,,
,14,1.0627745389938354,2.290229558944702,,,,,0.0526774041354656,0.028065949678421,0.0092895673587918,0.9979317784309388,0.0517152175307273,0.0533526614308357,0.0529464595019817,0.0530170239508152,0.0525518842041492,0.0528117306530475,0.0523348003625869,0.0519486367702484,0.0528133772313594,0.0516201145946979,0.0531752780079841,0.0529244989156723,0.0526351481676101,0.0097432918846607,0.9992033839225768,0.0524294227361679,0.0279247500002384,0.0308046303689479,1.0351474285125732,0.0516098588705062,0.0522611737251281,0.0529456511139869,0.051807664334774,0.0529507063329219,0.0518164560198783,0.0512586906552314,0.0518722534179687,0.0523369833827018,0.0516549423336982,0.0525090992450714,0.0527270026504993,0.0518935918807983,0.009715236723423,0.9975642561912536,0.9981650710105896,0.0586169324815273,,196,,,,,0.807823121547699,2.2997636795043945,9.97182559967041
14.0,14,,,0.0696780681610107,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0.4032847881317138,1.0769448280334473,2.296529054641724,9.93962287902832,0.807823121547699,,
,15,1.3178404569625854,2.2892868518829346,,,,,0.0526671558618545,0.0280710458755493,0.0092863934114575,0.9978288412094116,0.0517573952674865,0.053363561630249,0.0529708452522754,0.0530117079615592,0.0525806806981563,0.0528509505093097,0.0523379370570182,0.052271731197834,0.0531189665198326,0.0517800115048885,0.053408958017826,0.0531483851373195,0.0527994446456432,0.0097458781674504,0.9991679191589355,0.0524415709078311,0.0279468595981597,0.0312827602028846,1.0356345176696775,0.051601655781269,0.0522824376821517,0.0529643222689628,0.0518075972795486,0.0530285462737083,0.0518209971487522,0.0512556321918964,0.0519063770771026,0.0523582696914672,0.0516535490751266,0.0524711534380912,0.052682340145111,0.0518886260688304,0.0098051885142922,0.9974472522735596,0.9982070922851562,0.0590090714395046,,210,,,,,0.5952380895614624,2.300659418106079,9.980761528015137
14.0,15,,,0.0791254043579101,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,0.3926019668579101,0.8927305936813354,2.295660972595215,9.930997848510742,0.5952380895614624,,
,16,1.1619669198989868,2.28817081451416,,,,,0.0526666156947612,0.0280811470001935,0.0092462375760078,0.9978215098381042,0.0518113747239112,0.0533896908164024,0.0530207194387912,0.0530242398381233,0.0526105426251888,0.0528821647167205,0.0523484982550144,0.0526434555649757,0.0535199604928493,0.0519895851612091,0.0536138638854026,0.0533640086650848,0.0529892966151237,0.0097034648060798,0.9992765784263612,0.0524529106914997,0.0279668364673852,0.0316990315914154,1.0361367464065552,0.0515932664275169,0.052291952073574,0.0529552809894084,0.0518204309046268,0.0531458966434001,0.0518892183899879,0.0512709431350231,0.0519898496568203,0.0523843765258789,0.0516782961785793,0.0524629019200801,0.0526656471192836,0.0518768802285194,0.00982266664505,0.9973934292793274,0.9982731342315674,0.0594132766127586,,224,,,,,0.680272102355957,2.301718235015869,9.991334915161133
14.0,16,,,0.0740687847137451,0.0010000000474974,7057.0,2352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,2.011244297027588,0.8218790292739868,2.2925591468811035,9.90024185180664,0.680272102355957,,
,17,1.0769449472427368,2.287210464477539,,,,,0.0526487231254577,0.0280823353677988,0.0092191901057958,0.997798502445221,0.0518970564007759,0.0534268803894519,0.0530823245644569,0.0530079491436481,0.052651111036539,0.052928227931261,0.0523218251764774,0.0530658178031444,0.0540443547070026,0.0523138456046581,0.0539330951869487,0.0537421032786369,0.0532769635319709,0.0097169457003474,0.9993852972984314,0.0524532757699489,0.0279808528721332,0.0321014039218425,1.0366997718811035,0.0515893101692199,0.0522659607231617,0.052905511111021,0.0518363788723945,0.0533766485750675,0.0520728714764118,0.0512924380600452,0.0521780252456665,0.0524841733276844,0.0517039708793163,0.0524427369236946,0.0526637062430381,0.0518713295459747,0.0098762102425098,0.9973406791687012,0.998363733291626,0.0598453432321548,,238,,,,,0.7653061151504517,2.304058790206909,10.014747619628906
